Rewards,Lengths,Loss,Q1,Best_Distances
23.6,34,0.74373,5.85252,305
60.65,102,0.80373,5.7704,682
63.6,94,0.74163,5.85016,712
63.95,82,1.04532,5.79262,711
59.0,112,0.81194,5.75892,675
61.0,72,0.82741,5.75156,682
24.9,33,0.54471,5.75811,313
24.6,35,0.67093,5.8276,310
131.9,207,0.73656,5.76381,1415
24.6,30,0.44565,5.82915,310
25.2,29,0.54647,5.82658,315
22.7,43,0.71148,5.81441,288
115.45,149,0.72692,5.73747,1237
158.05,205,0.52509,5.80957,1676
62.05,70,0.59271,5.79834,699
24.95,32,0.43228,5.84961,316
25.2,29,0.67138,5.90625,310
103.4,189,0.63027,5.84687,1127
133.9,192,0.89863,5.80861,1435
62.8,86,0.94585,5.80843,703
24.4,34,0.84963,5.81362,313
133.55,220,0.74769,5.82956,1434
24.75,34,0.70684,5.85725,314
60.8,117,0.64492,5.84699,688
113.85,180,0.74629,5.83208,1224
24.05,29,0.54013,5.84846,311
25.0,29,0.50876,5.85388,313
25.3,30,1.02598,5.83858,316
134.4,192,0.68029,5.82371,1435
23.3,39,0.81143,5.78211,297
24.3,31,0.72739,5.77462,312
63.85,98,0.98154,5.78177,712
104.35,147,0.84778,5.76889,1126
22.8,39,0.57967,5.79162,297
25.0,31,0.96628,5.84979,314
60.6,98,0.91476,5.77173,683
62.4,81,0.86937,5.76088,698
24.7,38,0.50422,5.78717,312
23.7,39,0.61534,5.88789,302
104.65,147,0.64829,5.90381,1129
24.95,31,0.62256,5.88036,316
104.75,142,0.50481,5.89896,1129
134.05,177,0.65424,5.876,1431
24.7,33,0.4846,5.98335,311
62.9,95,0.46339,5.90095,711
25.2,34,0.68424,5.85435,316
63.0,78,0.72553,5.8905,698
75.55,153,0.63708,5.86978,841
23.65,37,0.40655,5.79168,304
81.7,130,0.86087,5.91,899
62.4,79,0.7051,5.85714,701
61.35,83,0.87196,5.94641,685
104.7,133,0.75441,5.91119,1129
24.75,30,1.00709,5.82706,314
105.9,139,0.47413,5.9535,1127
23.8,30,0.80502,5.9924,316
24.9,30,0.42895,5.93654,312
64.85,108,0.8532,5.86254,722
23.95,41,0.4354,6.02464,308
25.4,30,0.67742,6.03814,312
143.15,150,0.64921,5.91552,1522
24.45,28,0.79404,5.86602,310
25.4,31,0.67028,5.83079,313
22.6,40,0.61567,5.87444,295
63.15,82,0.7354,5.86512,702
25.25,30,1.10966,5.89543,314
24.4,29,0.97521,5.88115,312
24.8,30,0.75094,5.84347,310
78.9,137,0.69806,5.84698,868
25.0,32,0.76637,5.88407,314
24.0,31,0.73105,5.92313,308
132.8,158,0.93081,5.82074,1415
61.45,102,0.49675,5.92475,690
25.35,34,0.57271,5.94024,315
24.8,30,0.86718,5.87602,311
23.1,41,0.60462,5.7831,297
25.1,31,0.42083,5.89249,315
60.35,94,0.54882,5.92783,682
23.95,34,0.8164,5.87164,306
25.0,30,0.41641,5.87597,314
64.05,84,0.65783,5.80812,707
103.2,192,0.82274,5.83823,1126
24.35,30,0.54348,5.77779,310
24.6,30,0.49931,5.87683,314
62.85,85,0.81705,5.87122,699
61.15,99,0.87899,5.80866,690
167.75,281,0.66528,5.87521,1789
59.95,80,0.82127,5.83853,675
23.7,38,0.46507,5.82591,302
63.95,78,0.61222,5.89594,709
104.25,167,0.7976,5.81462,1129
24.8,30,0.68558,5.85248,311
63.1,83,0.81476,5.84344,710
63.0,81,0.67913,5.83496,699
81.2,156,0.76334,5.81266,898
132.1,195,0.71338,5.87204,1415
24.3,30,0.98186,5.87239,312
132.5,158,0.59226,5.82344,1412
72.8,117,0.54664,5.84688,809
78.95,153,0.57285,5.9582,870
61.1,69,0.73783,5.88845,687
82.25,140,0.80012,5.91048,898
23.8,33,0.88235,5.94983,306
62.95,95,0.69123,5.89925,708
60.9,93,0.91212,5.86597,685
60.65,99,0.68659,5.96152,686
61.05,79,0.42621,5.947,681
60.4,101,0.66894,5.92582,682
24.45,30,0.9057,5.96389,311
104.0,198,0.58008,5.95544,1130
24.4,29,0.46544,5.97454,312
105.1,130,0.76764,5.90311,1128
24.2,39,0.91341,5.9521,307
24.5,30,0.71077,5.90481,313
23.9,34,0.52204,5.93569,303
61.5,86,0.73474,5.94976,690
143.5,179,0.70777,5.96954,1523
24.6,35,0.74635,5.90786,311
75.95,167,0.63367,5.91888,853
104.45,160,0.76363,5.90634,1129
23.9,35,1.28855,5.80266,308
62.4,92,0.74038,5.82414,699
104.05,172,0.86873,5.82365,1128
24.55,30,1.11484,5.80497,311
23.9,37,0.9232,5.78212,298
24.4,29,0.39531,5.82862,312
24.8,29,0.75417,5.88769,311
24.0,36,1.10863,5.82449,300
60.1,61,0.37051,5.82844,676
134.9,166,0.81448,5.84151,1435
105.1,183,0.69858,5.83834,1150
63.25,104,0.80299,5.80933,708
61.7,100,0.6929,5.80529,695
142.35,206,0.84612,5.80463,1525
64.0,98,0.71463,5.82168,712
62.85,94,0.79067,5.88296,702
141.95,225,0.74969,5.8226,1525
81.3,154,0.66167,5.82068,899
63.55,81,0.71368,5.86256,712
24.65,30,0.92187,5.83087,312
25.2,29,0.78871,5.7929,315
61.1,60,0.51025,5.84803,681
104.05,161,0.65608,5.90606,1126
24.95,32,0.70723,5.8663,316
25.0,30,0.6415,5.90798,314
79.55,251,0.72612,5.86871,898
61.9,82,0.78325,5.90784,693
24.75,36,0.33007,5.86788,310
24.4,29,0.80254,5.95034,312
143.1,212,0.6721,5.88465,1526
104.0,134,0.48593,5.93213,1124
23.7,38,0.63673,5.93213,307
59.95,106,0.67047,5.96843,676
77.05,138,0.81543,5.89801,853
22.5,41,0.77071,5.98415,296
24.2,33,0.60934,5.93265,306
62.85,81,0.59404,5.97886,698
23.45,35,0.43595,6.02068,300
65.45,71,0.76775,5.94916,722
24.65,36,0.66322,5.88285,314
23.5,42,0.79169,5.94405,295
62.15,90,0.71704,5.96668,700
24.95,29,0.56654,5.96553,315
24.8,30,0.42319,5.99574,311
25.0,31,0.41738,6.01581,313
23.9,35,1.04671,5.9972,303
24.8,36,0.49535,5.88109,313
63.2,98,0.68741,5.94672,709
103.55,225,0.65488,6.03306,1128
132.95,218,0.76021,6.07042,1428
23.6,32,1.18615,5.98714,310
24.9,30,0.46425,6.00969,312
62.2,137,0.60242,6.09854,706
25.1,29,1.20332,6.00281,314
62.95,85,1.06723,5.95769,702
23.55,37,0.59143,5.99728,298
23.3,40,0.94043,6.11277,298
60.0,77,0.90626,6.00474,678
133.55,208,0.88108,5.99198,1432
60.9,107,0.80472,5.93007,688
81.8,127,0.74183,5.97805,898
60.45,75,0.75348,5.88677,680
25.0,34,0.72584,5.9122,314
61.05,104,0.91659,5.92044,681
24.05,31,0.5194,5.90514,312
23.5,37,0.74686,5.98901,294
157.4,172,0.7066,5.94384,1671
61.9,103,0.56396,5.99685,697
132.55,180,0.67945,6.02201,1410
59.65,87,0.62313,6.0853,683
24.8,28,0.46467,6.16168,311
77.5,119,0.73757,6.09898,850
62.3,93,0.5264,6.09724,704
63.15,92,0.64177,6.10662,704
170.6,199,0.85271,6.07829,1798
23.55,33,0.83155,6.02828,307
105.75,139,0.70273,6.04448,1133
24.25,37,0.65872,6.11677,315
25.0,30,0.46948,6.1257,313
23.8,34,0.49701,6.07191,302
62.1,92,0.71618,6.11606,697
25.1,29,0.55796,6.17512,314
24.7,29,1.20825,6.15618,310
25.0,30,0.88102,6.02852,314
23.8,34,0.94329,6.04295,302
60.4,115,0.93839,6.11866,685
104.75,137,0.88995,6.10326,1128
24.35,31,1.1307,6.12276,310
78.4,174,0.74705,6.12144,871
24.5,35,0.77006,6.26203,314
23.0,35,0.8377,6.14087,295
23.6,40,0.80707,6.04083,301
24.5,33,0.55814,6.14416,304
63.25,74,0.70134,6.22381,707
141.9,261,0.88537,6.09437,1524
24.05,31,0.44395,6.11139,312
25.1,31,1.05322,6.1877,315
25.0,29,0.53499,6.13488,311
24.7,31,0.57828,6.14418,310
61.35,96,0.70317,6.17508,688
63.5,78,0.64714,6.09142,708
103.55,178,0.77742,6.11944,1129
103.65,234,0.6104,6.14373,1132
106.25,132,0.81365,6.07297,1149
24.6,33,0.86434,6.06233,314
25.0,30,0.54585,6.08361,313
61.1,105,0.89241,6.10608,689
24.3,35,0.69097,6.14602,308
64.05,79,0.8945,6.12264,709
76.8,165,0.91205,6.10899,858
62.2,82,0.83416,6.14872,696
25.05,28,0.57389,6.13432,311
142.3,236,0.74941,6.13437,1523
133.3,188,0.78194,6.14016,1433
60.95,93,0.54655,6.17466,688
23.55,34,0.78791,6.09569,301
61.85,96,0.76891,6.11503,693
62.55,115,0.76073,6.13138,698
23.7,29,0.46312,6.13049,310
25.0,36,0.75708,6.13318,315
263.2,409,0.77012,6.10296,2761
59.7,77,0.94642,6.14293,680
24.9,31,0.76033,6.03046,312
25.2,29,1.13023,6.09513,309
24.3,29,1.02419,6.11535,311
25.2,30,0.94641,6.06899,310
24.9,35,0.94416,6.07158,313
24.5,30,0.82675,6.07094,314
77.05,123,0.82479,6.17756,845
60.7,92,0.62551,6.20401,683
103.1,180,0.67262,6.20975,1127
78.1,143,0.86687,6.18206,867
24.85,35,0.84482,6.14775,315
62.9,105,0.88892,6.13695,702
76.75,147,0.84145,6.21483,856
133.95,221,0.95591,6.13555,1434
74.55,119,0.84585,6.17138,834
134.3,189,0.807,6.17211,1433
62.0,102,0.78517,6.19306,698
60.0,73,0.66871,6.17418,677
24.55,38,0.74931,6.26156,308
115.7,133,0.78813,6.14243,1235
76.05,168,0.93307,6.1259,859
75.2,171,0.82583,6.16969,839
23.95,35,0.56616,6.17193,311
61.9,78,0.82807,6.15188,687
103.55,162,0.78245,6.08986,1126
63.5,80,0.97043,6.0172,709
63.9,75,0.88776,6.16669,712
76.75,128,0.60222,6.1484,848
72.1,142,0.94486,6.08308,811
25.1,31,1.13363,6.08302,315
25.6,32,0.71918,6.05474,315
24.4,31,1.0997,6.08391,312
63.6,91,0.97972,6.04687,706
62.5,98,0.79964,6.1061,707
24.9,36,0.70202,6.11163,309
62.5,99,0.79788,6.06284,697
59.6,102,0.93276,6.1221,683
23.7,34,0.87316,6.04646,300
60.55,65,0.73151,6.12576,674
187.2,193,0.72033,6.11382,1958
61.9,120,0.89926,6.07684,711
105.15,111,0.76326,6.11382,1127
24.7,30,0.71073,6.09742,310
103.2,210,0.81176,6.07298,1129
132.7,227,0.72629,6.13596,1430
61.45,65,0.77383,6.09116,687
103.8,184,0.823,6.10757,1130
61.15,82,0.64335,6.12031,688
132.9,204,0.74161,6.06409,1421
62.3,118,0.72299,6.13825,704
132.75,188,0.91045,6.10433,1423
63.4,76,0.82079,6.06677,707
61.85,74,0.84018,6.07396,688
24.1,36,0.82737,6.07245,311
25.0,30,0.67257,6.11385,314
25.6,35,0.77922,6.1126,316
133.1,255,0.66016,6.10241,1434
23.7,29,0.71638,6.05915,310
62.7,86,0.63434,6.09588,702
24.8,35,0.85005,6.07964,308
24.2,31,0.53994,6.03658,311
142.4,225,0.83339,6.0773,1522
25.1,31,0.83727,6.06063,315
62.1,83,0.90254,6.01425,695
23.5,39,1.0732,6.07861,304
25.1,31,1.00865,6.00672,315
23.8,38,1.03474,5.98766,303
134.3,178,0.69459,6.06768,1431
24.6,32,1.36737,6.05931,315
64.65,89,0.79164,6.02552,714
24.35,28,0.9004,6.09966,314
64.0,86,0.81248,6.07774,710
24.6,30,1.02791,6.00454,315
63.0,99,0.56359,6.08333,706
23.3,34,0.65572,6.07355,297
103.95,161,0.63472,6.08367,1125
24.45,30,1.01382,6.05714,311
135.05,188,0.67045,6.09533,1433
105.1,180,0.80071,6.08209,1153
133.5,201,0.88934,6.08264,1433
63.05,72,0.84013,6.05228,705
81.85,139,0.75364,6.10816,898
103.75,221,0.77408,6.09866,1130
24.0,31,0.32914,6.18063,314
63.35,84,0.93842,6.1846,704
134.0,175,0.87867,6.19206,1433
104.95,139,0.81519,6.18878,1130
103.85,163,0.79727,6.18084,1129
24.75,30,1.0848,6.12101,313
105.1,126,0.75289,6.18559,1132
24.7,29,0.54804,6.16778,310
61.8,94,0.77463,6.1671,689
24.3,32,0.88597,6.24055,312
61.45,91,0.77421,6.15035,688
61.9,80,0.63865,6.18847,688
24.05,34,0.55686,6.21042,312
103.85,197,0.8225,6.1662,1131
234.3,409,0.81961,6.16973,2476
60.3,113,0.81574,6.18407,687
24.55,30,0.71586,6.14796,312
23.6,34,1.09015,6.14816,299
25.7,31,0.74638,6.16916,316
23.2,40,0.5561,6.18209,302
23.6,35,0.95305,6.19364,301
135.1,170,0.76018,6.18756,1437
62.85,81,0.73595,6.163,705
63.55,86,0.51133,6.2415,713
74.05,71,0.99882,6.13809,809
71.9,214,0.77434,6.19444,819
61.85,82,0.72024,6.15738,695
63.65,87,0.81452,6.18142,709
24.55,30,0.8397,6.15484,312
24.0,35,1.09412,6.12278,300
60.65,88,0.75846,6.20338,684
60.55,92,0.6735,6.19466,684
62.65,92,0.6279,6.19376,700
103.05,196,0.7998,6.17138,1123
142.3,194,0.93951,6.14335,1524
25.7,31,0.66304,6.12751,316
63.2,78,0.86192,6.14129,710
24.8,31,0.80916,6.13635,312
61.95,107,0.59119,6.17064,696
104.3,144,0.75966,6.18078,1127
103.4,159,0.92293,6.1401,1122
24.95,34,0.52208,6.08036,311
61.35,70,0.66614,6.15418,688
62.85,83,0.84308,6.08434,705
24.7,29,0.85062,6.04316,310
25.5,31,0.8153,6.10997,314
24.7,29,0.42196,6.15046,315
157.75,217,0.89389,6.10779,1661
79.7,160,0.86142,6.10615,898
23.15,39,0.79282,6.15504,298
25.1,31,0.34893,6.14162,315
134.05,192,0.7741,6.13228,1429
24.85,31,0.52317,6.1189,315
60.9,71,0.80246,6.17808,680
24.1,36,0.87257,6.16902,311
75.6,124,0.99253,6.08119,832
62.6,72,0.59052,6.22749,703
104.65,138,0.70582,6.18589,1127
23.35,39,0.66632,6.19254,301
63.5,90,0.52824,6.20144,704
61.9,80,0.87167,6.14495,697
25.0,31,0.90259,6.17173,314
134.3,202,0.69831,6.16473,1436
142.85,175,0.9271,6.16047,1523
81.85,137,0.66557,6.15463,898
60.7,96,1.03134,6.1347,684
60.5,81,0.81434,6.09004,684
62.35,105,0.68045,6.17672,699
104.95,154,0.49504,6.2015,1128
102.35,195,0.81189,6.13407,1126
24.25,34,0.93547,6.14494,309
24.8,31,0.85425,6.10785,312
23.5,35,0.62389,6.19996,298
24.2,38,1.11552,6.17839,302
62.05,68,0.59055,6.12512,694
24.75,29,0.94294,6.23133,313
104.55,154,0.69503,6.21287,1129
24.75,29,0.55773,6.20622,313
61.0,83,0.90596,6.12993,684
24.9,31,0.99239,6.29089,313
24.2,31,1.29557,6.23853,306
104.6,191,0.77846,6.17745,1130
60.15,109,0.49954,6.22453,687
60.7,91,0.75312,6.19674,678
63.2,80,0.57375,6.24312,711
103.4,198,0.78454,6.1823,1129
24.65,30,0.76693,6.1218,312
25.2,37,0.871,6.1342,312
23.2,39,0.79352,6.11609,301
25.0,30,0.8405,6.11254,314
24.9,29,0.99594,6.10189,311
114.85,166,0.84676,6.11141,1235
144.0,163,0.77549,6.15872,1525
59.35,110,0.80796,6.15427,680
72.6,176,0.69689,6.17918,813
60.75,63,0.89929,6.09679,680
156.75,203,0.80991,6.12068,1668
25.7,34,0.57469,6.10135,316
23.8,33,0.4541,6.1895,307
62.1,92,0.96429,6.10945,696
143.1,208,0.77481,6.11556,1525
104.6,129,0.91434,6.11818,1126
63.55,75,1.03511,6.07962,710
63.05,84,0.51255,6.13497,707
25.5,31,0.85441,6.17776,314
62.2,96,0.9448,6.07392,699
60.5,105,0.69699,6.11779,688
24.7,31,0.63354,6.21099,311
24.8,30,0.90646,6.23167,312
142.95,177,0.66594,6.23379,1520
104.5,159,0.82336,6.20685,1127
104.25,207,0.744,6.21703,1132
70.35,136,0.65424,6.25563,795
62.35,79,0.78578,6.21766,704
24.9,30,0.81741,6.25813,311
80.35,122,0.86917,6.18177,878
24.15,33,0.94102,6.24639,313
60.6,96,0.7884,6.23675,683
61.7,107,0.69867,6.2467,691
142.9,175,0.84349,6.20377,1521
102.45,236,0.99989,6.19613,1130
24.45,30,0.53785,6.17993,310
24.9,31,0.76178,6.23261,313
22.9,40,0.63879,6.24876,293
134.35,199,0.81917,6.23368,1433
64.7,78,0.99108,6.13919,722
24.55,35,0.8724,6.24635,312
24.8,31,0.67467,6.22903,312
61.3,88,0.6632,6.26268,688
79.0,135,0.73429,6.23327,869
62.0,101,0.93913,6.19399,698
24.7,30,0.9623,6.22725,315
60.0,102,0.74148,6.21673,678
81.75,141,0.84758,6.24291,899
24.75,34,0.97972,6.21229,314
25.2,30,0.80809,6.22945,311
23.1,37,0.60877,6.25335,301
74.65,152,0.62683,6.25899,831
24.45,30,0.8378,6.29301,310
23.7,40,0.64956,6.26717,302
25.1,32,1.04683,6.22499,315
61.4,81,0.82681,6.13794,688
62.65,92,0.95355,6.11974,700
63.4,85,0.89712,6.1486,708
25.25,31,0.85947,6.08773,314
61.95,85,0.77152,6.14771,697
74.4,139,0.75417,6.1641,829
23.95,34,0.441,6.13598,306
23.8,36,0.59828,6.1707,303
25.1,34,0.69846,6.15592,314
65.35,84,0.89875,6.12596,722
133.6,231,0.85254,6.11851,1435
24.15,31,0.66116,6.14815,313
168.5,337,0.88835,6.0968,1795
61.3,89,0.79916,6.07888,703
133.45,211,0.65544,6.14052,1425
74.1,124,0.82493,6.10266,822
74.65,161,0.72691,6.08986,839
142.15,226,0.73768,6.13361,1522
24.15,31,0.88556,6.14699,313
77.3,157,0.54899,6.18479,861
24.1,34,0.90418,6.07652,305
104.35,152,0.87894,6.10106,1127
23.85,34,0.74913,6.14825,305
25.2,31,0.6491,6.21522,316
63.2,91,0.6862,6.17931,703
24.1,30,0.82819,6.13472,310
143.95,180,0.84136,6.15834,1530
24.95,37,0.81282,6.00969,312
63.3,147,0.78066,6.15013,722
23.6,35,0.53441,6.0811,299
25.1,30,0.59614,6.16989,315
63.7,101,0.76811,6.11841,709
61.9,81,0.79775,6.102,698
143.2,203,0.67351,6.13592,1525
23.9,33,0.42901,6.12681,307
61.25,72,0.55737,6.19738,681
63.25,79,0.8478,6.07278,708
24.8,30,0.71141,6.14791,311
63.4,83,0.7212,6.18656,708
76.25,144,0.89108,6.0672,840
103.4,205,0.61442,6.2155,1130
24.35,31,0.72935,6.26247,315
62.15,92,0.83419,6.25657,689
61.65,85,1.03542,6.17949,699
25.2,30,1.31944,6.13159,310
21.8,45,0.39752,6.20684,290
134.85,151,0.94486,6.23531,1434
62.7,76,0.40394,6.28144,700
24.95,29,0.36002,6.36037,315
133.45,240,0.85919,6.24114,1432
141.8,210,0.86423,6.24748,1522
105.0,135,0.91827,6.27919,1126
76.6,147,0.66844,6.29531,858
60.6,88,0.88295,6.29653,681
24.95,31,0.45871,6.26819,311
63.65,72,0.69239,6.34438,711
63.55,81,0.67561,6.30842,712
104.3,180,0.75937,6.3053,1130
24.3,29,0.60362,6.35476,311
24.9,31,0.54312,6.34512,313
61.35,78,0.96974,6.28008,679
24.35,30,0.55439,6.2625,314
63.8,77,0.75627,6.32441,711
24.8,28,0.70532,6.30257,311
25.7,30,0.86869,6.24012,315
61.05,90,0.56636,6.2856,688
24.55,34,0.70622,6.32797,312
63.35,88,0.63174,6.33304,706
76.1,125,0.82685,6.26712,843
80.9,170,1.02346,6.21225,898
24.75,30,0.76915,6.31384,313
25.2,29,1.24556,6.37491,315
115.35,194,0.98289,6.24076,1247
24.75,31,0.9559,6.19651,314
23.4,40,0.86295,6.25951,298
24.0,37,0.75042,6.27141,305
144.05,189,0.85943,6.26663,1523
103.6,137,0.78549,6.2487,1129
168.0,242,0.67826,6.26981,1786
24.95,33,0.85455,6.29347,316
61.0,97,0.96852,6.22822,686
104.25,150,0.94189,6.24514,1125
24.55,30,1.09378,6.2117,312
25.1,31,1.25378,6.20132,315
60.5,104,0.74798,6.27477,678
24.4,32,1.31952,6.2314,313
25.2,32,0.74781,6.23047,316
24.7,30,0.72251,6.32855,310
135.25,140,0.71159,6.3088,1435
61.15,90,0.87545,6.29473,689
81.85,137,0.88439,6.26696,898
172.5,238,0.87676,6.29746,1820
23.65,30,1.11802,6.21239,313
61.35,88,0.73755,6.28306,686
24.95,30,0.6791,6.32424,316
104.55,161,0.89338,6.25632,1126
23.85,29,0.6016,6.14893,309
24.7,34,0.67338,6.21207,311
23.4,39,0.79127,6.22194,298
62.05,87,0.80056,6.16586,693
62.65,99,0.80783,6.22719,701
60.5,64,1.08565,6.2028,680
25.4,31,0.84877,6.07624,313
25.0,28,0.34419,6.19813,313
142.15,227,0.65448,6.23142,1527
61.05,93,0.79537,6.20784,689
81.15,174,0.50205,6.24789,898
64.85,81,1.02611,6.24076,722
103.65,190,0.6416,6.11977,1128
63.05,91,0.834,6.10082,709
104.9,171,0.79721,6.15088,1134
23.8,33,0.48727,6.13518,306
25.0,31,0.46636,6.20636,314
24.8,37,0.97233,6.18421,313
23.7,38,0.7572,6.04919,302
64.15,141,0.89526,6.09055,722
63.05,77,0.69221,6.17012,706
74.1,148,0.64634,6.13482,823
24.8,32,0.93454,6.17396,312
105.15,181,0.64953,6.13078,1136
142.1,183,0.94765,6.14532,1520
80.75,137,0.6816,6.14684,898
24.9,29,0.34594,6.15754,312
25.0,30,0.46467,6.23889,314
23.3,37,0.72573,6.22551,297
63.6,92,0.69043,6.17256,712
24.9,36,0.74696,6.11746,309
184.5,252,0.81353,6.1196,1958
63.4,75,0.7737,6.12227,706
103.95,174,0.73365,6.15487,1126
104.6,161,0.84497,6.11876,1129
24.45,30,0.82262,6.06547,315
61.1,97,0.78163,6.11404,688
61.45,87,0.61997,6.15929,687
60.7,100,0.79801,6.11409,680
24.75,32,0.81506,6.14233,314
62.15,103,0.69392,6.16717,702
144.2,160,0.86553,6.12887,1526
24.15,35,0.74891,6.13807,314
73.35,116,0.74447,6.1719,812
24.65,33,0.9997,6.14884,312
23.6,35,0.54908,6.11071,299
24.6,31,0.95844,6.2023,310
24.8,35,0.78525,6.16341,313
62.6,97,0.72699,6.17169,703
23.6,42,1.0388,6.1226,297
103.1,176,0.55498,6.17851,1126
24.9,31,0.71297,6.21504,313
63.65,83,0.84034,6.15172,708
24.75,28,0.80412,6.05489,313
105.25,117,0.88473,6.0885,1129
135.0,171,0.67657,6.17788,1442
24.95,32,1.40663,6.18492,315
169.8,216,0.76857,6.0934,1793
61.65,72,0.77062,6.18601,691
23.25,36,1.05983,6.05271,299
23.6,37,0.98168,6.04336,300
61.4,73,0.83274,6.15101,686
61.4,77,0.5359,6.12182,687
24.8,30,0.6016,6.21301,311
25.2,33,1.47245,6.14329,316
60.7,81,0.70817,6.11282,681
64.2,154,0.66817,6.15233,722
24.5,31,1.01594,6.14245,314
24.1,31,0.53906,6.07857,305
24.9,30,0.71808,6.12971,313
134.95,150,0.67915,6.17688,1435
24.85,31,0.84334,6.13988,315
23.7,39,0.72832,6.10653,302
23.4,35,0.74797,6.2,298
61.5,103,0.61419,6.18848,692
24.9,35,0.69282,6.246,309
24.3,29,1.0403,6.18652,311
104.7,131,0.78528,6.1712,1129
25.4,31,0.8471,6.08348,313
25.0,30,1.0873,6.11137,313
103.05,184,0.69214,6.17048,1124
24.85,35,0.53186,6.17386,315
25.1,28,0.82133,6.12561,314
103.45,211,0.73857,6.18445,1125
23.95,30,0.82854,6.21894,311
25.0,34,0.86926,6.22609,313
62.8,78,0.9041,6.16055,701
23.9,34,0.7383,6.21404,298
24.5,31,0.55911,6.18621,313
60.35,88,0.94483,6.13878,676
158.5,214,0.86131,6.18857,1675
21.85,39,0.68808,6.18682,291
62.65,89,0.76988,6.20033,703
142.5,216,0.86943,6.15709,1526
171.2,209,0.85775,6.11281,1796
23.25,31,0.54761,6.13556,314
60.7,73,0.82643,6.11297,679
24.9,30,0.78986,6.05894,313
102.25,251,0.75048,6.11201,1126
76.05,125,0.61677,6.11776,840
170.8,238,0.88716,6.07977,1803
73.4,147,0.7728,6.08271,836
60.9,68,0.75529,6.12092,680
64.65,94,0.85406,6.16545,710
102.65,184,0.77576,6.09257,1125
24.3,30,1.21504,6.02436,312
24.8,35,0.74208,5.97167,313
62.35,68,0.71062,6.16381,692
133.45,228,0.77976,6.10772,1430
22.6,39,0.97528,6.17712,300
134.05,189,0.89764,6.0932,1433
24.75,31,0.61576,6.06603,314
24.1,33,0.25008,6.12806,305
25.0,31,0.82067,6.22261,314
24.2,39,1.05829,6.17494,307
60.9,62,0.56284,6.22234,679
63.95,87,0.69299,6.25405,712
105.1,142,0.77876,6.23499,1135
134.5,157,0.98954,6.19341,1434
103.2,201,0.81716,6.19447,1128
60.85,98,0.62846,6.21999,688
25.1,32,0.96366,6.25724,315
62.35,68,0.83922,6.15956,692
62.75,105,0.8447,6.19942,703
24.4,30,0.94282,6.22923,313
25.6,31,0.74049,6.20422,315
24.8,37,0.63983,6.23992,313
106.9,194,0.67585,6.26073,1155
23.5,31,0.96478,6.24397,314
24.3,36,0.97777,6.16766,308
23.4,34,1.01407,6.1729,298
62.5,94,1.06215,6.20549,700
24.0,39,1.12661,6.11335,305
61.5,105,0.96256,6.21004,693
25.0,31,0.58909,6.15264,314
61.2,83,0.89913,6.26391,681
132.2,180,0.89376,6.2347,1419
114.6,218,0.72758,6.19484,1242
63.5,93,0.80222,6.16751,710
23.4,34,0.72566,6.18979,298
24.3,30,0.55121,6.14787,312
104.85,171,0.84629,6.14556,1132
81.05,153,0.94692,6.13969,898
103.55,157,0.86035,6.21003,1125
62.6,70,0.9768,6.13085,698
24.85,30,0.58078,6.21699,315
60.8,71,1.17164,6.10741,680
25.1,28,1.01094,6.03396,314
60.9,72,1.1075,6.08462,681
25.6,30,0.84093,6.02414,314
62.4,94,0.89897,6.1167,705
24.9,29,0.80956,6.04329,312
63.45,84,0.9231,6.05996,705
25.15,31,0.72588,6.08459,313
75.65,179,0.63051,6.13805,852
61.15,96,0.59543,6.10882,691
23.2,38,0.51237,6.11387,297
24.3,32,1.121,6.1309,307
24.8,30,0.812,6.04731,311
74.85,203,0.78989,6.11355,844
62.35,94,0.82636,6.11898,702
24.8,31,0.7344,6.02346,312
62.35,118,0.89442,6.06277,696
60.35,81,0.77051,5.99058,680
23.2,35,0.98159,6.09818,300
62.55,84,0.72948,6.08088,697
61.85,82,0.93187,6.02992,695
24.8,29,0.47701,6.10017,311
23.6,36,0.94816,6.11668,301
60.5,89,0.94352,6.0135,680
60.35,70,0.80553,6.02651,673
104.3,130,0.78527,6.05698,1123
132.95,220,0.49971,6.10567,1433
25.0,31,0.8533,6.04744,314
62.65,86,0.97908,6.00571,699
81.05,178,0.81947,6.04841,898
24.6,32,1.13961,5.99798,315
25.2,29,0.57525,5.97562,310
76.75,129,0.76837,6.06581,853
103.65,179,0.71124,6.07241,1124
62.75,85,0.71913,6.1464,704
61.05,84,0.95848,6.00379,682
24.7,34,0.49504,6.04874,316
63.5,82,0.75484,6.10682,709
62.4,95,0.93339,5.97081,700
24.6,32,0.69379,6.03688,305
142.55,174,0.73594,6.02652,1520
61.05,93,0.65072,6.038,689
62.1,84,1.083,5.98192,695
77.85,138,0.88481,5.97452,861
25.25,30,0.91184,5.99094,313
132.05,170,0.73462,6.01635,1412
24.65,30,0.60135,5.95859,312
25.0,30,0.93383,6.04613,314
23.5,40,0.99554,6.04002,299
60.9,60,0.94596,5.92662,679
23.6,36,0.79917,5.98717,300
62.95,87,0.76998,5.98717,702
24.75,30,0.7638,6.03493,314
105.55,220,0.89188,5.97082,1149
75.35,149,0.72907,6.00405,843
73.15,153,0.84042,5.97114,822
24.45,37,0.91812,6.01678,312
171.35,201,0.67469,6.00423,1804
24.15,34,0.64459,5.98574,313
134.8,146,0.80393,6.02301,1435
