Rewards,Lengths,Loss,Q1,Best_Distances
24.15,29,0.81484,5.57071,312
25.0,30,0.71275,5.54517,314
75.5,141,0.67933,5.53517,836
134.15,187,0.74048,5.49685,1434
60.95,161,1.03444,5.4355,707
24.9,28,0.53123,5.51052,312
104.15,164,0.74475,5.5228,1127
24.95,31,0.91801,5.45633,316
24.0,34,0.84235,5.46263,304
24.9,30,0.55776,5.44521,313
25.0,30,0.53974,5.50442,314
60.5,82,0.82516,5.55969,679
24.9,30,0.95162,5.52063,313
25.1,30,0.7253,5.49432,314
24.9,29,0.63141,5.49697,312
24.3,33,0.59116,5.55504,307
24.8,29,0.77027,5.59107,311
25.0,30,0.76224,5.57585,314
62.4,126,0.84709,5.5108,707
23.7,36,0.83761,5.41271,302
24.0,33,0.83002,5.45457,304
106.85,129,0.97032,5.49061,1149
24.55,30,0.60966,5.48174,311
134.15,184,0.76685,5.48724,1433
24.75,30,0.4179,5.51413,314
24.2,31,1.01045,5.57646,306
24.9,31,1.20218,5.50105,313
25.0,30,0.93195,5.41719,314
25.1,34,0.91726,5.41063,315
25.0,30,1.12372,5.44328,314
24.8,30,1.17225,5.41976,312
25.0,30,0.71859,5.41312,314
60.2,83,0.73316,5.50984,676
62.9,87,0.98428,5.41194,704
135.3,137,1.04721,5.41112,1433
24.5,30,0.85337,5.44074,314
64.2,84,0.76115,5.45685,711
23.8,33,1.08272,5.47139,307
25.0,30,0.83443,5.41358,314
62.25,86,0.87092,5.40346,695
76.4,156,0.8273,5.46462,853
144.15,171,0.88253,5.50214,1526
24.2,29,0.5758,5.47255,315
24.6,30,0.91557,5.50911,310
143.9,175,0.92709,5.49424,1527
24.5,30,0.75185,5.54215,314
25.0,30,0.9496,5.56399,314
25.0,30,0.54322,5.56402,314
62.45,115,1.00574,5.48307,702
62.85,98,0.88359,5.53023,708
24.9,30,0.92755,5.50933,313
25.0,30,1.12223,5.49473,314
24.9,30,0.85313,5.4994,313
24.4,35,0.74727,5.52295,308
25.2,32,0.85478,5.51493,316
65.3,72,0.82108,5.52592,722
25.0,30,0.90339,5.5485,314
25.1,30,0.59341,5.55138,315
60.8,151,0.79624,5.56411,696
24.7,31,0.87433,5.52124,311
103.85,178,1.017,5.399,1127
24.75,30,0.6571,5.5388,314
61.05,72,0.90147,5.4752,680
24.65,30,0.42028,5.34296,312
61.4,78,0.81895,5.44897,687
24.9,30,0.65262,5.48041,313
63.0,93,0.6686,5.45,706
23.6,36,0.85473,5.46369,300
24.9,31,0.86267,5.47928,313
62.65,89,0.75453,5.42921,699
63.25,164,0.72299,5.45436,723
25.1,31,0.76221,5.43076,315
25.0,30,0.64051,5.42884,314
25.0,30,0.82089,5.44849,314
60.9,78,0.73798,5.47005,682
104.35,142,0.8573,5.44244,1125
60.45,98,0.85424,5.47944,684
24.8,30,1.19035,5.39138,312
24.5,35,0.43349,5.41142,310
25.0,30,0.83214,5.48672,314
24.9,30,0.46118,5.52353,313
24.7,30,0.69899,5.51585,311
24.0,33,0.57878,5.49884,304
60.7,83,0.72259,5.50889,681
25.0,30,0.64346,5.46164,314
24.8,28,0.70824,5.51529,311
24.9,30,0.66301,5.55389,312
25.0,30,0.92534,5.53565,314
104.15,167,0.83756,5.46329,1128
23.65,35,0.63494,5.50998,302
24.9,30,0.74744,5.52895,313
60.75,107,0.88319,5.44852,684
24.65,31,1.21919,5.43882,313
61.4,68,0.79878,5.43787,685
63.4,84,0.76069,5.48177,708
102.75,205,0.82357,5.42831,1122
24.85,29,0.44247,5.46412,313
104.0,168,0.75007,5.47415,1128
24.4,35,0.79075,5.41262,308
25.3,32,0.9833,5.38689,312
24.5,30,1.05361,5.38265,314
25.0,30,0.73219,5.36764,314
25.0,30,0.87097,5.38814,314
25.0,30,1.06935,5.39746,314
80.9,173,0.84741,5.43613,901
81.1,214,0.83826,5.4427,900
24.0,30,0.60183,5.47109,313
23.5,35,0.78626,5.44438,299
102.15,262,0.79698,5.50681,1127
23.85,34,0.52106,5.41937,305
63.2,90,0.75621,5.47552,708
24.8,28,0.66746,5.4516,311
25.0,30,1.11847,5.38995,314
61.1,68,0.8482,5.3974,682
61.25,101,0.8122,5.53679,688
103.15,189,0.81198,5.45704,1127
24.3,33,0.9259,5.57057,307
24.7,30,1.06687,5.48087,311
24.4,35,0.86002,5.47949,308
25.0,31,1.1123,5.52188,314
24.9,31,0.93215,5.51926,313
25.1,30,0.44618,5.53455,315
61.6,99,0.84901,5.53178,693
63.05,70,1.01597,5.44572,700
74.45,169,0.90784,5.51709,833
24.2,36,0.57013,5.49185,312
24.8,30,1.29683,5.52849,311
24.8,30,0.52427,5.46548,312
25.0,30,0.93957,5.48391,314
131.5,304,0.88429,5.50776,1433
25.2,29,0.61962,5.49938,315
25.1,31,0.65845,5.58619,315
25.0,30,0.86325,5.60406,314
59.9,123,0.853,5.59648,681
24.2,34,0.73618,5.64112,306
63.7,154,0.77448,5.5863,723
23.9,31,0.52695,5.69003,303
25.0,30,1.20181,5.68435,314
62.1,94,0.68957,5.56902,697
25.0,30,0.6871,5.66146,313
24.8,30,1.03495,5.64889,312
25.0,30,0.58883,5.59562,314
103.55,199,0.82438,5.59073,1128
24.65,30,0.58556,5.51218,313
25.0,30,0.60909,5.54468,314
25.0,30,0.65398,5.60578,314
24.7,35,0.82313,5.68,312
25.0,30,0.72757,5.66363,314
23.8,34,1.15066,5.57428,302
61.6,84,0.96818,5.55828,689
24.7,30,0.66257,5.61779,311
24.4,35,0.69572,5.59498,309
25.1,30,0.82559,5.55721,315
24.4,35,0.77772,5.52755,308
24.8,30,0.76113,5.54517,312
64.05,149,0.60585,5.60573,722
24.75,30,0.84829,5.58872,314
60.6,79,0.82169,5.56353,679
61.8,80,0.57122,5.59044,692
24.9,30,0.68183,5.59905,313
103.9,185,0.75361,5.55862,1125
24.5,30,0.83092,5.58264,314
25.0,30,1.01133,5.60154,314
25.0,30,0.93703,5.53705,313
25.0,30,0.66651,5.50735,314
62.55,87,0.89886,5.58784,697
24.75,30,0.61854,5.56934,314
61.4,121,0.85644,5.47487,696
24.2,37,0.86299,5.49509,302
24.5,30,0.84899,5.53541,314
24.9,30,0.40656,5.53799,313
24.9,30,0.89918,5.55316,313
25.0,30,0.95852,5.54236,314
24.6,30,1.26067,5.48426,310
24.3,34,0.78267,5.46429,307
24.8,33,0.61916,5.51961,312
25.1,28,0.67116,5.57965,314
62.45,127,0.96096,5.52687,705
61.1,69,0.81345,5.53794,682
24.95,30,0.79849,5.56039,311
62.75,108,0.77383,5.55471,709
62.65,78,0.60393,5.57325,702
62.7,122,0.75006,5.53824,709
25.0,30,0.87444,5.58442,314
24.9,31,0.92095,5.54005,313
63.45,78,0.71142,5.52303,705
24.45,30,0.43849,5.5837,311
63.45,77,0.84336,5.59417,705
80.25,191,0.7315,5.54635,898
23.6,35,0.90204,5.47366,299
25.0,30,0.67666,5.46712,314
25.0,30,0.7925,5.4844,314
23.8,35,0.56049,5.56318,301
25.0,30,0.52318,5.66322,314
104.3,184,0.91457,5.53155,1130
63.05,173,0.91876,5.50187,722
24.85,28,1.02972,5.49136,314
62.85,111,0.66111,5.53371,706
24.75,30,0.44226,5.57419,313
25.0,30,0.85821,5.59295,314
24.9,30,0.74639,5.58142,312
24.8,29,0.74163,5.55286,311
25.0,31,0.99625,5.52427,314
62.7,85,0.90825,5.48041,701
62.55,86,0.84719,5.54053,698
24.75,30,0.72748,5.56327,314
75.95,151,0.9162,5.52048,845
24.35,30,0.61147,5.50002,310
25.0,30,0.84656,5.48853,314
156.3,308,0.81762,5.53691,1677
24.2,30,1.135,5.50624,311
132.95,231,0.78956,5.53489,1431
24.75,30,0.92938,5.44898,314
78.5,152,0.69481,5.58063,868
24.5,30,0.6059,5.57641,314
104.0,173,1.07509,5.45623,1130
60.7,95,0.92674,5.53856,683
25.0,30,1.1674,5.46257,314
25.2,30,0.56184,5.44319,315
24.9,31,0.77324,5.54164,313
60.9,72,0.76671,5.62512,681
23.9,33,1.16505,5.61521,303
23.5,35,1.11493,5.47703,299
104.65,158,0.88643,5.50133,1126
24.15,31,0.83852,5.54391,313
104.05,175,0.64478,5.60379,1128
63.45,83,0.78956,5.56111,711
25.0,30,1.2787,5.55749,314
25.0,31,0.89761,5.51627,314
133.0,265,0.85791,5.56619,1435
61.6,90,0.88427,5.57193,697
103.4,223,0.91581,5.54166,1129
24.2,29,0.73028,5.55674,310
24.7,29,0.75523,5.59253,310
62.55,108,0.82221,5.63679,702
23.75,33,0.93185,5.64698,304
103.95,182,0.73564,5.64192,1124
60.45,100,0.75474,5.61105,689
25.1,31,0.65594,5.62438,315
62.9,112,0.81771,5.58661,709
103.55,264,0.83209,5.59993,1131
61.15,82,0.82838,5.57651,698
25.0,30,1.168,5.61463,314
78.1,127,0.76097,5.69302,859
60.9,106,0.73234,5.65718,693
65.45,72,0.90353,5.64458,723
65.05,71,1.02178,5.58569,722
62.35,93,0.76941,5.61972,697
63.25,77,0.85986,5.61781,708
62.6,89,0.99307,5.62152,701
81.85,161,0.78482,5.63426,898
24.35,30,0.5645,5.65257,314
63.05,94,0.70116,5.6729,704
103.45,190,0.89459,5.60898,1125
104.55,122,0.84452,5.58501,1128
103.8,172,0.78979,5.5624,1128
63.4,169,0.65674,5.62699,724
133.75,222,0.74382,5.57514,1437
24.4,31,0.59239,5.51166,313
25.0,30,1.01108,5.60604,314
72.5,152,0.73825,5.58783,812
24.8,30,0.64448,5.65609,312
76.85,183,0.85785,5.62731,860
103.15,191,0.77997,5.66218,1128
25.0,30,0.83675,5.58423,314
60.6,78,0.9131,5.6014,679
25.2,29,1.39426,5.60685,315
63.65,86,0.6865,5.57322,709
81.7,133,0.87247,5.63604,898
62.75,113,0.85871,5.61843,710
102.6,243,0.96992,5.59904,1124
80.45,183,0.78539,5.65917,900
62.95,79,0.84774,5.66571,705
24.5,35,0.86308,5.61717,310
23.1,40,0.79873,5.64074,295
24.8,30,1.12225,5.63332,312
61.05,138,0.80779,5.60602,693
103.0,200,0.76396,5.66973,1125
24.75,31,1.09287,5.69199,314
25.0,31,0.95451,5.60161,314
24.8,30,0.70539,5.5501,312
25.3,29,0.63261,5.60196,311
81.05,151,0.66025,5.66503,899
65.2,78,0.79702,5.62555,722
24.55,35,0.79627,5.66056,313
24.8,30,0.86275,5.68669,312
24.9,29,0.57028,5.70054,312
25.2,31,0.96505,5.67905,316
60.6,136,0.90394,5.59198,691
25.4,30,0.59048,5.52673,312
60.75,101,0.66489,5.65395,688
24.95,31,0.87117,5.6458,316
24.8,31,0.52308,5.62095,312
81.65,147,0.74751,5.67774,898
24.75,30,0.82711,5.61549,314
60.85,133,0.62802,5.65405,690
61.25,165,0.80234,5.62104,705
25.0,30,0.76246,5.60063,314
25.0,30,0.73113,5.60627,314
104.45,141,0.88937,5.58742,1126
143.15,191,0.8151,5.58128,1525
24.5,30,1.20512,5.56396,314
134.0,208,0.92383,5.55957,1434
64.2,102,0.85791,5.57159,722
24.7,31,0.88369,5.60851,311
24.7,36,0.81822,5.60258,312
62.95,90,1.00276,5.53961,703
61.15,84,0.66169,5.59459,688
25.0,30,0.83497,5.65011,314
25.1,31,0.44743,5.63012,315
74.75,140,0.69959,5.66556,831
131.7,214,0.7626,5.66804,1414
24.75,31,1.23584,5.618,314
24.8,30,1.14184,5.50556,312
60.7,147,0.955,5.59164,694
25.1,28,0.5849,5.57669,314
104.65,178,0.76044,5.64468,1135
74.4,216,0.8535,5.64548,845
104.45,172,0.92277,5.66096,1127
60.05,76,0.83947,5.67256,681
24.75,30,0.69044,5.74144,314
25.0,30,0.86162,5.79137,314
25.0,30,0.75732,5.73216,314
24.4,35,1.12432,5.64255,308
65.3,72,1.01326,5.6143,722
25.0,30,1.06792,5.66767,314
25.0,30,0.65285,5.66164,314
25.0,30,0.85411,5.69181,314
61.35,81,0.71918,5.72144,680
103.6,148,0.70415,5.69903,1126
63.3,108,0.98228,5.69611,712
104.3,146,0.70104,5.74362,1128
64.65,93,0.89317,5.73437,722
61.1,77,0.68456,5.71936,684
134.15,208,0.77354,5.74673,1438
104.4,198,0.8947,5.69242,1129
74.65,117,0.66364,5.70658,834
24.5,30,0.78377,5.75503,314
64.15,141,0.90485,5.75333,722
24.95,31,1.13368,5.69387,316
60.3,107,0.59367,5.66677,682
73.6,223,0.75485,5.63503,833
24.3,30,0.66299,5.58275,311
25.0,30,0.79266,5.62764,314
62.6,86,0.80015,5.58325,701
62.45,87,0.93382,5.55844,697
104.6,137,1.02052,5.57238,1130
24.05,35,0.83982,5.60915,308
24.3,35,0.56169,5.63881,308
59.6,201,0.88593,5.6139,694
62.05,87,0.69703,5.67638,693
24.85,29,0.86949,5.70476,314
25.3,30,0.54817,5.68354,312
24.5,30,0.66628,5.66916,314
25.0,30,0.69137,5.65257,314
25.0,30,0.67527,5.66175,313
61.45,97,0.7006,5.71994,689
24.65,35,0.62481,5.61827,313
25.0,30,0.42757,5.62931,314
25.0,30,1.02366,5.67438,314
60.25,137,0.76225,5.65659,685
24.75,30,1.04293,5.71641,314
24.9,30,1.19488,5.64956,313
61.6,121,0.72316,5.66465,693
24.5,31,0.99869,5.68405,314
24.9,30,0.84505,5.62175,312
25.0,30,0.27916,5.62007,314
23.7,34,1.32902,5.69849,301
25.0,31,1.39022,5.61247,314
25.0,30,1.1129,5.49793,314
24.0,34,0.7256,5.47236,304
61.0,79,0.90039,5.64397,683
64.4,120,0.86494,5.66115,722
24.8,31,0.86963,5.71035,312
63.5,163,0.78319,5.71133,722
104.4,153,0.85993,5.66633,1124
24.5,30,0.95735,5.70175,314
24.8,35,0.80084,5.68208,312
102.7,270,0.95164,5.6879,1127
72.05,174,0.81816,5.67971,819
24.85,31,0.79776,5.73163,315
24.9,30,0.7878,5.71517,313
133.5,229,0.77485,5.75183,1433
60.5,114,0.76074,5.71015,690
60.35,99,0.74847,5.72727,678
24.45,35,1.00016,5.75488,312
59.9,172,0.94119,5.69146,691
23.6,35,0.77321,5.73827,300
58.2,199,0.88002,5.68283,679
24.6,30,0.78805,5.81044,310
103.0,219,0.8462,5.64923,1129
61.05,119,0.91915,5.5993,689
23.65,34,0.65252,5.59738,303
25.0,30,1.09161,5.59794,314
63.25,70,0.98825,5.56816,702
24.75,30,0.74309,5.64385,313
24.3,33,0.71001,5.66721,302
61.4,100,0.87431,5.59453,697
141.9,265,0.88363,5.63087,1529
63.5,80,0.5706,5.66793,709
25.0,31,0.97642,5.64246,314
25.0,30,0.54394,5.61754,314
63.45,83,0.9581,5.65359,706
60.8,61,0.84138,5.59472,678
102.7,236,0.83344,5.59441,1130
24.25,32,0.84012,5.60213,304
24.4,30,0.94213,5.59335,312
25.0,30,0.44233,5.62385,314
62.6,133,0.90415,5.62868,709
61.2,98,0.91461,5.61916,689
103.9,196,0.7205,5.60039,1129
132.1,216,0.8731,5.63547,1415
22.6,40,0.61117,5.58853,300
73.55,142,0.82033,5.63233,819
61.3,69,0.66928,5.68927,684
24.05,33,0.85969,5.67001,307
105.25,145,0.84905,5.66449,1129
24.25,30,0.43858,5.65772,314
61.2,85,0.78303,5.67866,687
134.1,199,0.83481,5.66968,1433
24.3,28,0.99896,5.66737,311
82.4,125,0.95917,5.62969,900
24.5,30,0.72254,5.52503,314
25.0,30,0.8573,5.52385,314
60.95,126,0.76511,5.58747,690
62.2,82,0.90801,5.52846,696
24.75,30,0.75991,5.53163,314
132.8,176,0.97189,5.54835,1419
25.0,30,0.64699,5.58426,314
24.9,30,1.54329,5.58532,313
25.0,30,0.89968,5.50232,314
24.9,30,0.93621,5.48129,312
25.0,30,0.77961,5.53582,314
25.0,30,0.77846,5.60337,314
24.7,30,0.59291,5.65212,311
25.0,30,0.46078,5.64998,313
24.8,32,1.04402,5.6129,312
25.2,31,1.05934,5.54759,316
25.0,30,0.83366,5.50727,314
62.65,103,0.87356,5.56087,702
24.75,30,0.92169,5.65187,314
24.7,33,0.61056,5.61519,311
25.4,30,0.97728,5.58254,312
24.0,33,0.43204,5.58482,309
25.1,31,0.7275,5.63683,315
25.0,30,0.92282,5.63885,313
61.05,77,0.86662,5.51702,681
24.85,31,0.53185,5.58848,315
25.0,30,0.75618,5.67845,314
25.1,29,0.54969,5.69404,314
25.0,30,0.95919,5.63775,314
62.8,86,0.77931,5.59614,703
23.5,35,0.49411,5.64064,299
80.8,200,0.87199,5.59559,898
103.85,146,0.85181,5.60299,1126
23.45,41,0.79171,5.47189,303
25.0,30,0.87122,5.52659,314
60.4,105,0.92506,5.60115,682
60.1,102,0.98203,5.55968,679
60.4,128,0.68826,5.55538,687
62.4,67,0.64252,5.6535,695
60.35,102,0.75467,5.55681,679
25.15,31,1.40789,5.55415,313
102.8,216,0.75446,5.57044,1127
24.5,30,0.63548,5.56992,314
61.75,96,0.9666,5.56814,692
62.1,144,0.76464,5.53479,707
104.05,169,0.74444,5.56521,1126
23.9,35,0.7367,5.53194,308
24.4,36,0.98401,5.52821,309
25.3,29,0.64829,5.54681,311
59.4,130,0.69074,5.58437,682
81.25,168,0.84221,5.54423,898
22.55,41,0.77338,5.54117,294
25.1,30,0.6739,5.54269,315
64.5,115,0.90915,5.5257,722
25.0,30,0.92125,5.49285,314
24.0,31,0.91492,5.49811,304
63.5,87,0.91528,5.51044,710
25.0,30,0.85777,5.52104,314
25.0,30,1.40119,5.442,314
64.7,101,0.81521,5.55164,722
25.0,30,1.30949,5.51269,314
79.1,141,0.78327,5.43109,872
103.4,222,0.78472,5.43629,1129
24.0,30,0.8024,5.41285,314
25.0,30,0.9287,5.43477,314
60.7,92,0.59555,5.46591,683
24.9,30,0.5538,5.52452,313
103.65,185,0.958,5.42466,1127
62.25,102,0.65751,5.45738,702
60.2,108,0.86296,5.45255,681
24.7,29,0.39338,5.41878,310
132.55,293,0.87208,5.45984,1434
24.25,30,1.06978,5.4548,314
25.0,30,0.93004,5.45845,314
25.0,30,0.43148,5.45808,314
23.5,35,1.13675,5.48618,299
134.55,209,0.739,5.47454,1432
60.1,157,0.88057,5.47875,699
24.15,35,1.11089,5.41583,308
62.2,106,0.86489,5.44689,701
25.0,30,0.69348,5.48002,314
24.9,30,1.07581,5.45265,313
81.35,165,0.68224,5.48743,899
24.45,28,0.70012,5.5438,310
25.0,30,0.66751,5.5714,314
25.0,30,0.69394,5.57336,313
24.9,30,0.74158,5.57599,312
61.1,92,0.83362,5.52869,687
61.0,118,0.72084,5.51284,691
25.1,30,0.61632,5.58407,315
24.9,29,0.80196,5.57064,312
60.45,72,0.8419,5.50967,674
61.85,91,0.5811,5.48894,696
25.0,30,0.4336,5.57038,313
24.8,30,1.32711,5.57283,312
24.9,31,0.93927,5.47238,313
24.9,29,0.92478,5.43203,312
62.55,68,0.97325,5.4737,694
141.25,306,0.94515,5.48236,1529
62.85,89,0.90029,5.50447,706
24.75,30,0.61687,5.54384,314
61.6,73,0.85592,5.54021,688
25.1,28,0.75159,5.50153,314
103.35,204,0.81065,5.50162,1127
23.25,36,0.8463,5.49718,299
24.7,35,0.65571,5.57433,307
24.3,30,0.60425,5.63003,311
24.8,30,0.87365,5.59924,312
24.4,35,0.82766,5.51199,309
24.2,36,0.79928,5.442,307
62.4,104,0.55821,5.57604,702
24.3,33,0.77799,5.54101,307
25.0,30,0.44865,5.50736,314
25.0,30,0.59345,5.5294,314
24.9,30,0.84637,5.53919,313
104.15,189,0.77978,5.49362,1127
61.2,144,0.75414,5.51905,703
60.3,95,0.90317,5.47286,679
62.35,91,0.80241,5.4784,701
25.0,30,0.83541,5.46438,314
25.1,34,0.65387,5.48358,315
24.8,31,0.74296,5.50463,312
104.15,197,0.86471,5.45664,1129
60.05,72,0.70397,5.47724,680
24.7,29,0.79763,5.55706,310
24.9,31,0.68114,5.54005,313
61.35,138,0.85546,5.47979,696
144.05,185,0.82939,5.45457,1528
23.9,30,0.67489,5.44195,313
61.7,128,0.79756,5.49151,695
63.0,87,0.67752,5.41831,710
24.8,35,1.19838,5.4664,313
25.0,30,0.9318,5.39493,314
23.8,33,0.79753,5.37924,302
105.1,114,0.75608,5.47581,1129
63.45,84,0.69981,5.49444,706
23.85,34,0.90213,5.47026,305
25.0,30,0.78525,5.45611,314
24.7,30,1.2807,5.41665,311
25.1,31,0.99128,5.38969,315
81.15,171,0.82581,5.43135,898
77.7,179,0.80588,5.48831,870
24.85,31,1.2031,5.50889,315
24.9,30,0.88909,5.42423,312
24.9,30,0.78309,5.3902,313
24.0,33,0.85366,5.4147,304
25.0,30,0.73182,5.46687,314
169.2,249,0.80418,5.46162,1794
24.3,30,1.16716,5.52507,312
60.45,94,0.72561,5.41136,678
133.8,191,0.87467,5.46331,1434
24.75,30,0.9556,5.46141,314
105.15,124,0.80559,5.44925,1129
24.45,30,1.06139,5.50171,311
24.9,28,0.82237,5.53212,312
59.45,188,0.847,5.48928,687
61.05,145,0.79796,5.49465,700
25.1,34,0.90681,5.43633,315
25.0,30,0.78148,5.43508,314
133.6,203,0.93009,5.45409,1434
72.45,210,0.75295,5.50104,821
24.65,30,0.44726,5.54221,313
24.9,30,0.69147,5.56966,312
25.2,31,0.85951,5.5302,316
63.15,93,0.9882,5.45169,705
61.75,105,0.93248,5.52526,699
134.3,194,0.78546,5.51685,1434
24.5,30,1.10579,5.47812,314
25.0,30,0.52339,5.48809,314
25.0,31,0.90928,5.53992,314
25.3,30,0.68215,5.56195,312
24.5,30,0.72015,5.57907,314
104.1,160,0.74098,5.54612,1129
25.0,30,1.15331,5.58345,314
60.4,88,0.78821,5.5351,679
25.2,31,0.63122,5.53659,316
62.4,97,0.77192,5.52553,701
23.8,34,0.52313,5.53256,302
81.5,165,0.90865,5.48655,898
24.6,30,0.47497,5.48462,310
23.7,35,0.60398,5.53909,307
24.5,33,0.74913,5.54209,309
61.05,106,0.7149,5.5042,687
23.85,32,0.67512,5.48307,305
24.8,30,0.68736,5.45547,311
63.1,84,0.89311,5.48109,705
62.55,91,0.79319,5.53584,694
24.05,30,0.64344,5.47622,312
24.8,29,1.11547,5.45314,311
24.9,30,0.49663,5.43774,313
104.8,149,0.90185,5.46608,1128
24.9,30,0.75578,5.52028,313
60.1,116,0.93978,5.43256,687
104.6,188,0.89872,5.45748,1129
24.0,30,1.23079,5.43921,314
25.0,31,0.62395,5.43675,314
24.7,34,0.81015,5.47569,311
24.8,30,0.58647,5.4872,312
25.1,30,0.82752,5.45327,315
102.4,246,0.94282,5.42109,1129
143.4,207,0.82778,5.41662,1528
24.6,28,0.52866,5.43101,314
24.3,32,0.71848,5.47416,307
25.3,30,1.05366,5.49253,312
24.5,31,0.94842,5.45641,314
24.9,30,0.83254,5.41201,313
25.0,30,0.7274,5.40388,314
61.95,95,0.93806,5.40055,693
24.65,30,0.55247,5.37594,312
61.65,105,0.78355,5.48034,692
24.65,30,0.9104,5.39303,313
24.4,35,0.62072,5.38546,308
25.0,30,0.90809,5.40018,314
25.0,30,0.90359,5.38069,314
24.7,35,0.60429,5.42112,311
24.8,29,0.78816,5.48849,311
23.7,40,0.62411,5.50672,301
24.9,35,0.79272,5.49474,309
81.35,138,0.70508,5.42411,898
80.15,223,0.7815,5.42802,898
24.5,30,0.89592,5.40896,314
60.9,84,0.71116,5.4137,683
24.9,30,0.6829,5.47107,313
62.0,151,0.73243,5.47618,708
143.35,194,0.88744,5.46401,1527
24.05,35,0.56646,5.43177,307
102.9,203,0.82621,5.46163,1124
62.2,96,0.93945,5.44027,699
25.0,30,0.92492,5.3912,314
24.9,30,0.53543,5.46682,312
25.0,30,0.70016,5.54015,314
60.75,106,0.79993,5.52026,684
24.75,30,0.717,5.41765,314
25.0,30,1.51883,5.45579,314
24.8,30,0.75795,5.45345,312
25.1,31,0.8262,5.46581,315
25.0,30,0.7946,5.46597,314
24.9,30,0.92625,5.48043,313
25.0,30,0.52931,5.46891,314
157.25,253,0.61094,5.54556,1678
105.65,206,0.83846,5.4763,1153
24.2,28,0.74524,5.49956,310
24.9,30,1.24448,5.52592,313
25.2,30,1.10955,5.49959,315
62.4,106,0.80588,5.48565,703
24.7,31,0.80386,5.46284,311
131.05,294,0.76846,5.4891,1417
24.25,30,0.97125,5.48647,314
25.0,30,0.88926,5.46108,314
25.0,30,0.45621,5.45611,314
25.2,31,0.34301,5.52263,316
82.2,126,0.77102,5.49352,898
24.8,30,0.43583,5.50689,312
62.45,93,0.90127,5.52432,703
60.55,103,0.8538,5.44285,681
23.7,36,0.75792,5.52353,307
72.6,177,0.93711,5.41487,813
72.85,114,0.77769,5.48259,811
24.65,30,0.37371,5.50816,313
25.7,34,0.61461,5.55796,316
24.5,30,0.75168,5.54665,314
25.0,30,0.65091,5.4905,314
25.0,30,0.83322,5.46056,314
24.0,33,0.90283,5.46894,304
25.0,30,0.6598,5.51515,314
24.3,33,0.44005,5.57866,307
25.1,30,0.90869,5.57211,314
25.0,30,0.53996,5.51807,314
24.8,30,0.66012,5.51773,312
104.9,155,0.81785,5.52434,1130
63.75,136,0.79018,5.51019,723
104.25,166,0.9601,5.48403,1129
23.5,35,0.70282,5.50863,300
23.3,35,0.69705,5.56838,301
25.0,30,0.60086,5.57167,314
24.2,34,0.41639,5.51726,306
104.15,191,0.79977,5.51739,1128
59.65,115,0.90953,5.57183,684
24.9,30,1.1919,5.58393,312
24.6,32,0.59073,5.56459,310
104.35,158,0.73803,5.60404,1128
61.0,92,0.73084,5.54473,686
63.6,78,0.97311,5.58262,709
62.5,92,1.00095,5.54045,701
24.75,30,0.9452,5.46116,314
25.1,30,0.73767,5.51068,315
24.8,31,0.67386,5.58935,312
24.9,30,0.75527,5.64377,313
24.9,34,0.86779,5.61276,313
24.9,31,0.84025,5.597,313
25.0,30,0.43379,5.58477,314
74.35,144,0.75667,5.61026,827
24.65,30,0.58645,5.55829,313
63.45,83,0.73518,5.63322,706
23.55,34,0.43767,5.57467,302
104.35,183,0.77995,5.60354,1128
23.45,32,0.57446,5.62698,306
62.95,104,0.7754,5.58212,705
102.25,274,0.85475,5.58059,1130
24.3,31,0.93449,5.52376,312
63.1,102,0.82561,5.56741,709
24.4,35,0.84251,5.60203,308
24.2,35,0.80597,5.57039,307
133.8,195,0.81267,5.6094,1434
24.8,30,0.96669,5.64129,312
60.2,115,0.69769,5.6396,683
63.05,84,0.83365,5.63001,702
24.95,30,0.92835,5.60699,315
24.9,30,1.30923,5.54219,313
24.8,29,0.67198,5.49628,311
63.5,77,0.99113,5.59809,708
104.45,141,0.94353,5.58796,1126
59.9,143,0.92508,5.59693,685
24.75,30,1.02453,5.49264,314
63.1,109,0.95921,5.60963,705
24.5,29,0.91358,5.51468,313
104.1,188,0.87397,5.61828,1129
24.5,30,0.47368,5.60033,314
24.9,30,0.61449,5.60728,313
23.6,34,1.10706,5.62763,299
23.4,40,0.95587,5.59182,299
62.6,83,0.83046,5.59296,695
24.5,30,1.06896,5.66171,314
62.3,106,0.62084,5.61864,702
60.8,137,0.73951,5.62414,693
63.05,91,0.77162,5.64054,704
24.85,31,0.81834,5.63707,315
25.0,30,1.34934,5.64615,314
25.0,30,0.94069,5.56394,314
25.0,30,0.71448,5.52403,314
24.8,30,1.0192,5.5383,312
24.9,30,0.616,5.5783,313
25.3,28,0.66403,5.62217,311
75.65,148,0.65764,5.6859,840
104.0,166,0.75305,5.68858,1129
24.35,31,0.75817,5.56434,315
25.0,31,0.43729,5.64624,314
25.0,30,1.01803,5.75661,314
103.25,222,0.95484,5.63726,1125
24.15,31,0.61263,5.57816,313
24.9,30,1.02026,5.68271,313
25.0,30,0.61751,5.71387,314
62.6,83,0.93654,5.68032,700
25.0,30,0.66343,5.64328,314
25.0,30,0.86385,5.70681,314
25.0,30,1.19115,5.67992,314
61.15,140,0.71027,5.66408,695
62.45,101,0.81124,5.68025,705
103.7,236,0.84702,5.64225,1130
62.5,162,0.70307,5.70303,722
