Rewards,Lengths,Loss1,Loss2,Q1,Q2,Best_Distances
255.65,426,0.46349000930786133,nan,5.980130195617676,nan,1253
108.35,136,0.5773299932479858,nan,5.927370071411133,nan,690
108.6,148,0.4039900004863739,nan,5.980470180511475,nan,681
111.05,140,0.38778001070022583,nan,5.994619846343994,nan,695
275.6,558,0.4798699915409088,nan,6.061240196228027,nan,1193
110.6,148,0.48186999559402466,nan,6.021759986877441,nan,722
159.15,310,0.5428599715232849,nan,6.057960033416748,nan,824
257.85,547,0.4525200128555298,nan,6.040559768676758,nan,1127
208.7,321,0.5332300066947937,nan,6.034540176391602,nan,1124
265.85,436,0.44773000478744507,nan,6.031439781188965,nan,1128
166.05,283,0.4004800021648407,nan,6.014520168304443,nan,899
146.85,222,0.49494999647140503,nan,6.014019966125488,nan,1435
234.85,462,0.4856700003147125,nan,5.96750020980835,nan,1122
147.1,217,0.39855000376701355,nan,5.946479797363281,nan,705
190.3,277,0.4921799898147583,nan,5.925769805908203,nan,1124
190.45,248,0.4750699996948242,nan,5.9758501052856445,nan,1126
159.65,347,0.4334000051021576,nan,5.977489948272705,nan,832
146.95,244,0.47852998971939087,nan,6.014540195465088,nan,1431
242.95,395,0.4382700026035309,nan,5.997049808502197,nan,1132
71.8,99,0.5849599838256836,nan,6.006430149078369,nan,316
144.9,205,0.6087200045585632,nan,6.0194501876831055,nan,692
145.05,212,0.4298799932003021,nan,6.051300048828125,nan,699
255.85,438,0.45719999074935913,nan,6.030660152435303,nan,1434
240.15,452,0.5066400170326233,nan,6.015369892120361,nan,1127
148.2,217,0.4180600047111511,nan,6.051750183105469,nan,1429
109.35,145,0.39340999722480774,nan,6.049920082092285,nan,692
107.3,169,0.6283100247383118,nan,6.000800132751465,nan,686
148.6,360,0.5924400091171265,nan,6.042069911956787,nan,1127
149.0,219,0.48796001076698303,nan,6.0316901206970215,nan,1130
187.7,309,0.59757000207901,nan,6.017189979553223,nan,1127
109.95,141,0.5169299840927124,nan,6.012159824371338,nan,694
109.15,170,0.46818000078201294,nan,5.937930107116699,nan,680
110.4,156,0.4349899888038635,nan,5.947609901428223,nan,700
280.35,384,0.41846001148223877,nan,5.941080093383789,nan,1666
190.65,260,0.46755000948905945,nan,5.915649890899658,nan,1126
230.35,404,0.4487299919128418,nan,5.9417901039123535,nan,1128
144.8,242,0.4429599940776825,nan,5.942989826202393,nan,694
194.75,276,0.5067700147628784,nan,5.9380598068237305,nan,1801
109.95,204,0.3987700045108795,nan,5.946340084075928,nan,708
72.65,96,0.41819000244140625,nan,5.885879993438721,nan,311
110.2,173,0.4515399932861328,nan,5.9276299476623535,nan,702
188.3,301,0.5082899928092957,nan,5.90300989151001,nan,1128
106.25,149,0.5211799740791321,nan,5.926730155944824,nan,673
109.55,168,0.4661400020122528,nan,5.910950183868408,nan,689
187.65,255,0.4135499894618988,nan,6.022029876708984,nan,1123
105.2,228,0.5714899897575378,nan,6.005889892578125,nan,690
127.3,274,0.46476998925209045,nan,5.984409809112549,nan,898
162.15,226,0.5667300224304199,nan,5.957729816436768,nan,1236
149.85,297,0.4662500023841858,nan,6.002600193023682,nan,1438
163.0,265,0.4131399989128113,nan,6.0089898109436035,nan,865
225.25,325,0.4677799940109253,nan,5.988230228424072,nan,1523
183.8,353,0.5893700122833252,nan,5.997109889984131,nan,1122
149.5,194,0.5401099920272827,nan,6.024240016937256,nan,722
158.25,211,0.4212000072002411,nan,6.021170139312744,nan,1502
146.0,199,0.47694000601768494,nan,6.005529880523682,nan,686
124.15,242,0.48583999276161194,nan,6.034850120544434,nan,854
271.2,379,0.46606001257896423,nan,6.0728302001953125,nan,1130
105.85,185,0.5724300146102905,nan,6.041190147399902,nan,723
106.95,146,0.541100025177002,nan,6.035990238189697,nan,687
106.95,169,0.482589989900589,nan,6.0700201988220215,nan,693
244.95,292,0.44150999188423157,nan,6.113279819488525,nan,1432
106.55,213,0.5046300292015076,nan,6.113810062408447,nan,690
147.2,200,0.4365699887275696,nan,6.1335601806640625,nan,702
227.45,294,0.5164200067520142,nan,6.107999801635742,nan,1126
108.7,182,0.4641900062561035,nan,6.152490139007568,nan,694
188.65,362,0.4787999987602234,nan,6.1539201736450195,nan,1138
161.75,264,0.43977001309394836,nan,6.140789985656738,nan,898
199.95,322,0.5060999989509583,nan,6.138579845428467,nan,1413
149.45,348,0.5881400108337402,nan,6.095839977264404,nan,1124
183.0,274,0.5237500071525574,nan,6.0944600105285645,nan,1787
70.4,102,0.5923299789428711,nan,6.117819786071777,nan,314
147.85,219,0.4112899899482727,nan,6.095560073852539,nan,1433
189.15,450,0.5633100271224976,nan,6.075660228729248,nan,1125
200.35,296,0.4309700131416321,nan,6.094059944152832,nan,1795
70.95,97,0.3881399929523468,nan,6.083980083465576,nan,313
322.9,576,0.4684700071811676,nan,6.046080112457275,nan,1670
145.2,238,0.4342400133609772,nan,6.024499893188477,nan,699
229.0,447,0.4938099980354309,nan,6.006450176239014,nan,1127
149.3,230,0.5498800277709961,nan,5.937429904937744,nan,1429
109.6,147,0.4719099998474121,nan,5.919919967651367,nan,701
190.85,282,0.44203999638557434,nan,5.937260150909424,nan,1128
184.35,230,0.5450900197029114,nan,5.909329891204834,nan,701
256.45,502,0.4366599917411804,nan,5.885519981384277,nan,2466
120.8,163,0.45513999462127686,nan,5.850379943847656,nan,809
159.9,252,0.42100000381469727,nan,5.879189968109131,nan,803
105.85,191,0.46511000394821167,nan,5.837399959564209,nan,688
149.35,215,0.4272899925708771,nan,5.837369918823242,nan,705
111.6,139,0.6231899857521057,nan,5.785980224609375,nan,700
207.7,311,0.5072100162506104,nan,5.814519882202148,nan,900
106.3,180,0.39135000109672546,nan,5.822480201721191,nan,686
107.5,163,0.49498000741004944,nan,5.858389854431152,nan,676
111.5,156,0.5473200082778931,nan,5.887499809265137,nan,709
185.9,427,0.5044400095939636,nan,5.880650043487549,nan,1128
73.85,96,0.6010100245475769,nan,5.831630229949951,nan,316
147.85,264,0.45956000685691833,nan,5.872759819030762,nan,1432
140.5,227,0.3414500057697296,nan,5.956870079040527,nan,705
292.45,577,0.5013499855995178,nan,5.908010005950928,nan,1246
258.6,402,0.4769499897956848,nan,5.938849925994873,nan,1415
109.3,159,0.5388000011444092,nan,5.934730052947998,nan,706
111.55,143,0.5912799835205078,nan,5.940169811248779,nan,696
163.2,371,0.4533199965953827,nan,5.958119869232178,nan,848
111.75,160,0.516979992389679,nan,5.931620121002197,nan,712
68.9,104,0.5063599944114685,nan,5.944990158081055,nan,304
228.9,295,0.48638999462127686,nan,5.943580150604248,nan,1956
108.0,141,0.373089998960495,nan,5.953110218048096,nan,701
131.4,213,0.4740999937057495,nan,5.952099800109863,nan,899
232.95,390,0.5546799898147583,nan,5.944570064544678,nan,1795
53.05,194,0.47178998589515686,nan,5.986080169677734,nan,301
152.95,206,0.5261200070381165,nan,5.975560188293457,nan,1127
218.85,322,0.49397000670433044,nan,5.962210178375244,nan,1422
163.65,211,0.46810001134872437,nan,5.995039939880371,nan,1425
109.35,133,0.4867999851703644,nan,5.979919910430908,nan,686
188.05,253,0.3752700090408325,nan,6.012539863586426,nan,1128
291.75,432,0.45260000228881836,nan,6.001259803771973,nan,1789
109.1,160,0.5349000096321106,nan,6.06328010559082,nan,691
232.15,528,0.5672600269317627,nan,6.037099838256836,nan,1434
203.5,311,0.5388799905776978,nan,6.050439834594727,nan,1430
146.8,185,0.542639970779419,nan,6.05072021484375,nan,698
165.45,287,0.3875100016593933,nan,6.097740173339844,nan,898
164.15,244,0.47655001282691956,nan,6.086130142211914,nan,1244
327.25,548,0.5380799770355225,nan,6.0551300048828125,nan,1417
254.25,525,0.47628000378608704,nan,6.052350044250488,nan,1133
160.45,292,0.44251999258995056,nan,6.04371976852417,nan,1435
146.95,196,0.420989990234375,nan,5.987339973449707,nan,690
147.0,262,0.46136999130249023,nan,6.004819869995117,nan,1436
159.4,197,0.4112800061702728,nan,5.979459762573242,nan,1510
225.65,363,0.5072299838066101,nan,5.991020202636719,nan,1127
129.55,199,0.6056299805641174,nan,6.019050121307373,nan,898
209.3,381,0.5287899971008301,nan,6.007420063018799,nan,1944
184.55,261,0.49825000762939453,nan,6.018849849700928,nan,701
105.25,204,0.5746200084686279,nan,6.005239963531494,nan,700
151.45,280,0.4548499882221222,nan,6.027500152587891,nan,1145
120.85,194,0.44481998682022095,nan,5.994190216064453,nan,820
170.9,278,0.4394800066947937,nan,6.001780033111572,nan,1525
164.4,251,0.5759599804878235,nan,5.987619876861572,nan,1438
157.05,242,0.4392000138759613,nan,6.015140056610107,nan,1514
212.6,279,0.4985499978065491,nan,5.999740123748779,nan,1510
147.6,213,0.48579999804496765,nan,5.985050201416016,nan,703
144.1,216,0.5285999774932861,nan,5.973299980163574,nan,675
189.45,314,0.5259100198745728,nan,5.923590183258057,nan,1125
240.0,399,0.560259997844696,nan,5.908520221710205,nan,1227
182.55,242,0.44795000553131104,nan,5.941949844360352,nan,699
199.0,283,0.4748300015926361,nan,5.960400104522705,nan,1783
149.55,202,0.46292999386787415,nan,5.962250232696533,nan,1435
164.05,327,0.519860029220581,nan,5.95242977142334,nan,898
149.45,273,0.5203800201416016,nan,5.990779876708984,nan,1135
143.95,192,0.5532100200653076,nan,5.951700210571289,nan,684
108.35,137,0.5769799947738647,nan,5.98622989654541,nan,673
251.95,409,0.5071700215339661,nan,5.9801201820373535,nan,1792
185.75,368,0.49351999163627625,nan,5.9811201095581055,nan,1126
70.05,103,0.4400399923324585,nan,5.979030132293701,nan,312
106.4,160,0.5405099987983704,nan,5.997889995574951,nan,682
154.55,209,0.525189995765686,nan,5.998410224914551,nan,1523
151.6,252,0.7121300101280212,nan,5.931089878082275,nan,1126
71.15,104,0.6189799904823303,nan,6.010409832000732,nan,309
144.5,263,0.5890600085258484,nan,6.056869983673096,nan,1417
159.55,317,0.636139988899231,nan,6.0353498458862305,nan,844
296.85,553,0.5559300184249878,nan,6.056039810180664,nan,1418
250.55,500,0.5329099893569946,nan,6.013040065765381,nan,1424
293.8,693,0.5320500135421753,nan,5.9970598220825195,nan,1430
163.2,288,0.5211899876594543,nan,5.9817399978637695,nan,873
109.45,136,0.42458000779151917,nan,6.0053300857543945,nan,698
107.1,185,0.4187299907207489,nan,5.987450122833252,nan,699
256.55,337,0.49406999349594116,nan,5.980860233306885,nan,1400
144.65,194,0.5601199865341187,nan,5.9481401443481445,nan,690
186.05,453,0.5467600226402283,nan,5.957699775695801,nan,1128
148.35,226,0.49000999331474304,nan,5.945429801940918,nan,1430
110.1,168,0.4641999900341034,nan,5.960569858551025,nan,690
231.1,306,0.42618000507354736,nan,5.945000171661377,nan,1426
246.75,423,0.48159998655319214,nan,5.91195011138916,nan,1128
188.45,284,0.5182200074195862,nan,5.855309963226318,nan,1129
146.95,179,0.4143199920654297,nan,5.891190052032471,nan,706
230.4,411,0.4388299882411957,nan,5.883430004119873,nan,1130
198.65,256,0.43560999631881714,nan,5.882040023803711,nan,1944
109.4,156,0.48370999097824097,nan,5.845709800720215,nan,697
179.6,264,0.40591999888420105,nan,5.871469974517822,nan,1429
155.55,252,0.4653500020503998,nan,5.872869968414307,nan,802
106.55,164,0.3343699872493744,nan,5.96451997756958,nan,673
190.65,277,0.36901000142097473,nan,6.023220062255859,nan,1132
208.35,348,0.5285400152206421,nan,6.006199836730957,nan,1126
205.7,378,0.514739990234375,nan,6.039750099182129,nan,1527
225.5,437,0.43599000573158264,nan,6.136270046234131,nan,1125
165.35,253,0.6254600286483765,nan,6.10207986831665,nan,899
231.3,363,0.43268999457359314,nan,6.159860134124756,nan,1135
204.3,428,0.5712500214576721,nan,6.16087007522583,nan,898
226.65,305,0.5430300235748291,nan,6.173329830169678,nan,1676
105.95,170,0.3529300093650818,nan,6.198190212249756,nan,685
146.15,295,0.5539000034332275,nan,6.163300037384033,nan,704
247.9,474,0.5130599737167358,nan,6.165329933166504,nan,1141
263.05,376,0.4869599938392639,nan,6.200630187988281,nan,1435
225.1,340,0.582610011100769,nan,6.24452018737793,nan,1129
146.55,192,0.44679000973701477,nan,6.268040180206299,nan,724
108.7,159,0.5356400012969971,nan,6.264249801635742,nan,697
158.55,250,0.3432599902153015,nan,6.288129806518555,nan,812
69.25,109,0.6780999898910522,nan,6.298019886016846,nan,308
151.85,232,0.5202999711036682,nan,6.312610149383545,nan,1150
225.4,411,0.6325100064277649,nan,6.307409763336182,nan,1125
146.65,237,0.5517799854278564,nan,6.298500061035156,nan,707
255.0,401,0.510200023651123,nan,6.32282018661499,nan,1515
219.0,318,0.3977999985218048,nan,6.340879917144775,nan,1435
179.4,252,0.5707799792289734,nan,6.263269901275635,nan,693
162.2,243,0.5269700288772583,nan,6.232950210571289,nan,1426
203.0,320,0.5821099877357483,nan,6.206019878387451,nan,1933
230.45,307,0.5007699728012085,nan,6.2239298820495605,nan,1126
249.0,569,0.49083998799324036,nan,6.206099987030029,nan,1520
118.95,213,0.5021600127220154,nan,6.181149959564209,nan,807
164.7,282,0.4776400029659271,nan,6.2070698738098145,nan,1523
246.05,407,0.48555999994277954,nan,6.169549942016602,nan,1125
144.7,193,0.6055700182914734,nan,6.122920036315918,nan,689
152.25,282,0.44359999895095825,nan,6.17602014541626,nan,1510
109.45,180,0.47968000173568726,nan,6.188849925994873,nan,701
67.85,113,0.5177299976348877,nan,6.131450176239014,nan,300
211.25,315,0.4971800148487091,nan,6.157979965209961,nan,1512
159.3,320,0.42723000049591064,nan,6.1613898277282715,nan,848
109.45,167,0.41343000531196594,nan,6.184100151062012,nan,699
110.0,163,0.48767998814582825,nan,6.258190155029297,nan,699
206.6,309,0.48680999875068665,nan,6.2395501136779785,nan,1127
246.45,411,0.5332300066947937,nan,6.221920013427734,nan,1127
190.85,250,0.4453499913215637,nan,6.283720016479492,nan,1127
167.05,336,0.4885599911212921,nan,6.248239994049072,nan,898
152.95,264,0.4405499994754791,nan,6.287439823150635,nan,1127
108.95,149,0.5050100088119507,nan,6.238639831542969,nan,701
227.4,317,0.4379900097846985,nan,6.262629985809326,nan,1786
110.35,159,0.5307499766349792,nan,6.254469871520996,nan,706
163.75,258,0.5199699997901917,nan,6.218570232391357,nan,848
108.0,162,0.4813399910926819,nan,6.241109848022461,nan,682
167.1,352,0.41944000124931335,nan,6.261119842529297,nan,898
150.8,236,0.5291399955749512,nan,6.24144983291626,nan,1126
186.05,347,0.47523999214172363,nan,6.227419853210449,nan,722
71.0,110,0.5580599904060364,nan,6.202809810638428,nan,311
146.15,208,0.4524500072002411,nan,6.232629776000977,nan,712
199.4,420,0.547540009021759,nan,6.240119934082031,nan,1410
203.0,425,0.48267999291419983,nan,6.242469787597656,nan,898
108.55,141,0.518779993057251,nan,6.26531982421875,nan,684
254.25,443,0.4261600077152252,nan,6.24960994720459,nan,1429
149.85,258,0.5271999835968018,nan,6.242710113525391,nan,1127
174.4,325,0.49149999022483826,nan,6.238979816436768,nan,857
108.9,142,0.4007200002670288,nan,6.235380172729492,nan,693
150.9,268,0.5486299991607666,nan,6.214179992675781,nan,1128
219.15,268,0.37349000573158264,nan,6.245359897613525,nan,1414
110.3,170,0.632420003414154,nan,6.209780216217041,nan,705
237.2,619,0.49467000365257263,nan,6.308750152587891,nan,1130
222.7,537,0.5116099715232849,nan,6.29734992980957,nan,1672
148.5,215,0.6512600183486938,nan,6.289360046386719,nan,706
145.0,395,0.5012800097465515,nan,6.3160400390625,nan,1125
230.75,310,0.531029999256134,nan,6.320079803466797,nan,1140
230.1,317,0.5406799912452698,nan,6.182660102844238,nan,1128
154.95,215,0.5703200101852417,nan,6.161139965057373,nan,1519
108.95,218,0.593779981136322,nan,6.153409957885742,nan,692
230.65,402,0.5407400131225586,nan,6.117290019989014,nan,1128
159.75,239,0.4808099865913391,nan,6.116350173950195,nan,832
189.75,322,0.5883200168609619,nan,6.081520080566406,nan,1128
146.0,198,0.40915000438690186,nan,6.0589599609375,nan,704
195.8,302,0.49268001317977905,nan,6.068630218505859,nan,824
162.55,274,0.5824199914932251,nan,6.056079864501953,nan,1431
108.6,148,0.4718399941921234,nan,6.058750152587891,nan,673
206.6,265,0.4557799994945526,nan,6.046450138092041,nan,2018
107.4,132,0.526199996471405,nan,6.05495023727417,nan,673
148.5,293,0.5920000076293945,nan,6.107840061187744,nan,722
150.9,285,0.5661600232124329,nan,6.085209846496582,nan,1130
159.4,305,0.6004499793052673,nan,6.063439846038818,nan,834
126.85,210,0.5633299946784973,nan,6.098899841308594,nan,898
176.75,229,0.4821999967098236,nan,6.069729804992676,nan,1520
151.4,223,0.3976700007915497,nan,6.056650161743164,nan,1128
234.7,562,0.5319200158119202,nan,6.070769786834717,nan,1126
108.55,177,0.5115399956703186,nan,6.041830062866211,nan,697
110.35,182,0.4451200067996979,nan,6.072979927062988,nan,691
126.1,333,0.3966299891471863,nan,6.0726799964904785,nan,899
112.35,155,0.36197999119758606,nan,6.104330062866211,nan,723
72.35,93,0.3625200092792511,nan,6.097750186920166,nan,314
208.5,366,0.455130010843277,nan,6.095769882202148,nan,1787
211.5,334,0.5231199860572815,nan,6.107190132141113,nan,1520
166.8,232,0.5717700123786926,nan,6.075500011444092,nan,1524
71.2,98,0.42493999004364014,nan,6.101240158081055,nan,311
172.4,251,0.46990999579429626,nan,6.108570098876953,nan,1665
109.4,221,0.5877400040626526,nan,6.10060977935791,nan,722
198.85,316,0.46474000811576843,nan,6.11407995223999,nan,1221
189.9,309,0.5408400297164917,nan,6.110229969024658,nan,1129
191.65,255,0.4639900028705597,nan,6.107970237731934,nan,1129
164.5,244,0.43709999322891235,nan,6.103720188140869,nan,898
106.2,147,0.6765900254249573,nan,6.050429821014404,nan,675
148.2,307,0.4371599853038788,nan,6.161759853363037,nan,1126
69.9,106,0.4119499921798706,nan,6.200479984283447,nan,308
165.95,305,0.507319986820221,nan,6.174709796905518,nan,898
145.8,310,0.5765600204467773,nan,6.158070087432861,nan,1436
254.95,584,0.5951499938964844,nan,6.257999897003174,nan,1129
219.05,287,0.5307199954986572,nan,6.289629936218262,nan,1797
151.2,231,0.5801500082015991,nan,6.276559829711914,nan,1128
108.75,166,0.5510200262069702,nan,6.306560039520264,nan,687
229.95,421,0.5385299921035767,nan,6.269619941711426,nan,1129
150.3,261,0.41582000255584717,nan,6.301700115203857,nan,1134
111.5,163,0.5069000124931335,nan,6.268430233001709,nan,702
241.15,434,0.505050003528595,nan,6.323160171508789,nan,1241
155.8,255,0.4788700044155121,nan,6.314849853515625,nan,810
120.7,249,0.5098299980163574,nan,6.321100234985352,nan,821
123.35,355,0.49500998854637146,nan,6.398099899291992,nan,865
107.95,151,0.33111000061035156,nan,6.46327018737793,nan,701
109.55,148,0.5941699743270874,nan,6.402820110321045,nan,698
159.15,362,0.567520022392273,nan,6.419159889221191,nan,1406
72.1,95,0.4690900146961212,nan,6.431099891662598,nan,313
107.5,141,0.3070699870586395,nan,6.450990200042725,nan,679
73.4,92,0.5212699770927429,nan,6.4127302169799805,nan,316
156.4,398,0.5512199997901917,nan,6.439229965209961,nan,1520
152.45,244,0.5329999923706055,nan,6.437650203704834,nan,1128
230.55,344,0.5666999816894531,nan,6.318910121917725,nan,1127
189.85,332,0.5327100157737732,nan,6.263319969177246,nan,1128
180.6,375,0.45906001329421997,nan,6.271240234375,nan,899
233.65,553,0.5414100289344788,nan,6.119850158691406,nan,1125
184.35,391,0.5162500143051147,nan,6.0850300788879395,nan,1126
107.25,180,0.6135299801826477,nan,6.065209865570068,nan,698
156.4,255,0.6023899912834167,nan,6.147819995880127,nan,823
148.9,249,0.4658200144767761,nan,6.178959846496582,nan,1437
239.55,363,0.4045099914073944,nan,6.17402982711792,nan,1126
252.9,343,0.5220199823379517,nan,6.233829975128174,nan,1524
143.7,332,0.46314001083374023,nan,6.210460186004639,nan,702
171.4,298,0.4570600092411041,nan,6.228320121765137,nan,1510
235.8,355,0.5042399764060974,nan,6.180409908294678,nan,1786
107.8,179,0.5338199734687805,nan,6.1316399574279785,nan,694
191.1,280,0.6049799919128418,nan,6.161990165710449,nan,1126
284.65,426,0.5369099974632263,nan,6.189449787139893,nan,1528
110.1,150,0.42704999446868896,nan,6.280360221862793,nan,711
69.8,98,0.4734500050544739,nan,6.279230117797852,nan,306
186.0,227,0.5246400237083435,nan,6.27101993560791,nan,1799
230.1,415,0.45186999440193176,nan,6.2827301025390625,nan,1125
110.0,213,0.4914900064468384,nan,6.21953010559082,nan,722
259.45,372,0.4887700080871582,nan,6.244579792022705,nan,1407
143.6,229,0.5318999886512756,nan,6.232339859008789,nan,1431
149.3,276,0.6612100005149841,nan,6.224880218505859,nan,1126
175.85,241,0.48548999428749084,nan,6.177420139312744,nan,1523
145.75,249,0.5094000101089478,nan,6.187829971313477,nan,697
107.05,164,0.6731299757957458,nan,6.1702799797058105,nan,684
110.2,136,0.46424001455307007,nan,6.159510135650635,nan,677
144.1,297,0.47137999534606934,nan,6.206150054931641,nan,688
72.6,89,0.541450023651123,nan,6.155980110168457,nan,312
265.25,534,0.5302000045776367,nan,6.177859783172607,nan,1126
257.7,356,0.5839899778366089,nan,6.197490215301514,nan,1433
153.95,200,0.45879000425338745,nan,6.238580226898193,nan,1132
120.5,209,0.7153499722480774,nan,6.236579895019531,nan,836
72.0,97,0.48517000675201416,nan,6.256420135498047,nan,311
165.75,287,0.4116300046443939,nan,6.29157018661499,nan,899
231.55,339,0.5017200112342834,nan,6.240839958190918,nan,1140
206.4,487,0.5928099751472473,nan,6.217639923095703,nan,1128
149.1,224,0.5189499855041504,nan,6.215620040893555,nan,1126
73.5,95,0.4679200053215027,nan,6.170780181884766,nan,315
166.2,364,0.4381200075149536,nan,6.186950206756592,nan,899
190.7,294,0.5465899705886841,nan,6.156620025634766,nan,1130
188.4,327,0.5646299719810486,nan,6.205830097198486,nan,1517
104.3,171,0.5369399785995483,nan,6.237299919128418,nan,698
166.25,256,0.4379499852657318,nan,6.263850212097168,nan,898
152.6,235,0.5882200002670288,nan,6.238870143890381,nan,1142
109.0,160,0.6843000054359436,nan,6.208889961242676,nan,683
312.8,560,0.5557000041007996,nan,6.263400077819824,nan,1438
167.55,234,0.4955799877643585,nan,6.252439975738525,nan,1677
109.3,154,0.6732000112533569,nan,6.280240058898926,nan,684
130.2,224,0.529990017414093,nan,6.235040187835693,nan,898
214.15,368,0.4578799903392792,nan,6.198470115661621,nan,1428
246.4,436,0.5630599856376648,nan,6.196400165557861,nan,1436
201.8,329,0.5615299940109253,nan,6.240610122680664,nan,1435
204.9,279,0.5059700012207031,nan,6.249159812927246,nan,1438
260.65,364,0.5089200139045715,nan,6.2629499435424805,nan,1435
109.85,163,0.6255800127983093,nan,6.268139839172363,nan,708
163.8,269,0.5667999982833862,nan,6.29610013961792,nan,1521
144.25,243,0.47519001364707947,nan,6.2948899269104,nan,688
148.1,270,0.48563000559806824,nan,6.283919811248779,nan,722
73.0,84,0.4271099865436554,nan,6.299339771270752,nan,315
101.4,204,0.4449700117111206,nan,6.29872989654541,nan,697
110.2,166,0.623989999294281,nan,6.332670211791992,nan,696
109.95,132,0.5424799919128418,nan,6.315310001373291,nan,687
188.9,330,0.3883799910545349,nan,6.337299823760986,nan,1129
229.35,426,0.5011299848556519,nan,6.320740222930908,nan,1130
72.4,89,0.38655999302864075,nan,6.313129901885986,nan,311
187.65,271,0.4148400127887726,nan,6.344639778137207,nan,1130
226.45,395,0.6060299873352051,nan,6.282179832458496,nan,1524
270.4,517,0.5173799991607666,nan,6.369180202484131,nan,1130
109.3,160,0.422870010137558,nan,6.3876800537109375,nan,698
190.1,292,0.4999299943447113,nan,6.378719806671143,nan,1128
224.5,352,0.5969600081443787,nan,6.388490200042725,nan,1122
160.8,257,0.5216500163078308,nan,6.416999816894531,nan,840
198.05,320,0.4260900020599365,nan,6.427700042724609,nan,859
179.0,358,0.5011600255966187,nan,6.395619869232178,nan,1438
258.0,474,0.5313000082969666,nan,6.34935998916626,nan,1410
109.4,145,0.46386000514030457,nan,6.336820125579834,nan,706
168.7,263,0.6068300008773804,nan,6.337289810180664,nan,898
163.85,266,0.4881100058555603,nan,6.371640205383301,nan,1516
153.5,222,0.4456300139427185,nan,6.348849773406982,nan,1522
281.55,505,0.5309000015258789,nan,6.346409797668457,nan,1517
144.0,208,0.7176600098609924,nan,6.381460189819336,nan,1431
260.3,439,0.5877500176429749,nan,6.409369945526123,nan,1421
109.85,141,0.6936299800872803,nan,6.372640132904053,nan,696
148.1,196,0.42462000250816345,nan,6.455820083618164,nan,695
71.3,100,0.7677599787712097,nan,6.543139934539795,nan,313
232.65,400,0.5337200164794922,nan,6.5545501708984375,nan,1957
68.75,94,0.5485299825668335,nan,6.517960071563721,nan,312
286.9,415,0.5564299821853638,nan,6.554210186004639,nan,1525
152.9,240,0.5153999924659729,nan,6.677509784698486,nan,1129
323.75,418,0.5070899724960327,nan,6.707059860229492,nan,1786
108.7,167,0.5167800188064575,nan,6.712309837341309,nan,687
187.3,328,0.5539399981498718,nan,6.632669925689697,nan,1127
184.3,324,0.4563699960708618,nan,6.566649913787842,nan,723
108.65,131,0.4094899892807007,nan,6.592440128326416,nan,679
114.6,134,0.561020016670227,nan,6.578549861907959,nan,722
237.9,429,0.6301400065422058,nan,6.5287699699401855,nan,1128
191.2,255,0.5563700199127197,nan,6.518610000610352,nan,1127
144.4,232,0.6690700054168701,nan,6.527210235595703,nan,688
145.5,366,0.5891299843788147,nan,6.500500202178955,nan,1432
109.0,170,0.42017000913619995,nan,6.539859771728516,nan,698
150.5,250,0.5407900214195251,nan,6.503210067749023,nan,1124
152.0,232,0.5542700290679932,nan,6.474579811096191,nan,1126
225.35,334,0.47597000002861023,nan,6.503479957580566,nan,1124
241.7,399,0.42419999837875366,nan,6.581480026245117,nan,1137
152.55,220,0.4258500039577484,nan,6.579219818115234,nan,1130
72.2,91,0.3910500109195709,nan,6.588689804077148,nan,310
299.35,497,0.5183899998664856,nan,6.563119888305664,nan,1435
150.8,268,0.47343000769615173,nan,6.57234001159668,nan,1127
108.2,152,0.5415199995040894,nan,6.553219795227051,nan,701
110.1,152,0.5557399988174438,nan,6.517189979553223,nan,691
59.85,172,0.47714999318122864,nan,6.57273006439209,nan,314
229.85,415,0.5138700008392334,nan,6.646009922027588,nan,1149
243.65,376,0.4588199853897095,nan,6.627120018005371,nan,1129
144.15,233,0.4984099864959717,nan,6.644909858703613,nan,704
71.45,106,0.37376999855041504,nan,6.574440002441406,nan,313
233.95,405,0.5619099736213684,nan,6.559720039367676,nan,1149
279.7,504,0.48326000571250916,nan,6.555769920349121,nan,1128
71.95,96,0.4024600088596344,nan,6.484889984130859,nan,313
147.45,423,0.5561500191688538,nan,6.426380157470703,nan,1125
187.6,268,0.5585100054740906,nan,6.439280033111572,nan,1125
158.55,252,0.4834200143814087,nan,6.457320213317871,nan,1518
148.1,207,0.5472999811172485,nan,6.481269836425781,nan,705
227.8,317,0.5492500066757202,nan,6.489160060882568,nan,1125
108.75,143,0.6350100040435791,nan,6.503680229187012,nan,692
110.15,130,0.5562700033187866,nan,6.486999988555908,nan,702
150.45,207,0.545009970664978,nan,6.511499881744385,nan,706
146.8,316,0.5331100225448608,nan,6.5548200607299805,nan,706
187.65,321,0.4583800137042999,nan,6.583990097045898,nan,1127
187.3,418,0.5879200100898743,nan,6.5458598136901855,nan,1127
247.3,415,0.6314200162887573,nan,6.494319915771484,nan,1436
205.85,485,0.4985400140285492,nan,6.498569965362549,nan,1127
162.9,276,0.4969399869441986,nan,6.454269886016846,nan,1425
155.8,391,0.5482000112533569,nan,6.428080081939697,nan,837
72.25,90,0.7520700097084045,nan,6.388810157775879,nan,308
152.85,201,0.47769999504089355,nan,6.481490135192871,nan,1125
204.05,302,0.424019992351532,nan,6.568079948425293,nan,1129
