Rewards,Lengths,Loss,Q1,Best_Distances
61.45,67,0.74915,5.6154,683
24.75,30,1.32863,5.61342,314
25.2,31,0.9776,5.52937,316
62.2,104,1.04331,5.53921,700
25.0,30,0.86221,5.62466,314
81.9,146,0.95805,5.58873,899
60.0,98,1.02603,5.61164,682
81.65,147,0.78704,5.60395,899
24.55,36,0.71925,5.70095,313
62.7,93,0.82612,5.67325,703
24.9,30,0.63047,5.64821,313
60.35,114,0.94245,5.60492,681
62.6,85,0.84187,5.64173,700
139.3,394,0.77899,5.63823,1524
24.25,30,0.86846,5.58938,314
102.9,248,0.76171,5.65566,1129
24.5,29,1.0994,5.62981,313
61.5,108,0.92168,5.61181,694
72.6,161,0.79094,5.66083,816
72.95,187,0.85885,5.65448,822
24.75,30,0.9282,5.53889,314
25.0,30,0.94561,5.58336,314
103.95,169,0.82446,5.63859,1122
24.15,36,1.091,5.60463,314
81.5,168,0.87789,5.65235,898
24.4,30,0.90702,5.64568,312
143.2,204,0.88371,5.66511,1524
24.5,31,0.81861,5.66384,314
24.9,30,0.68762,5.67108,313
104.0,187,0.92311,5.64458,1128
24.7,31,0.94947,5.71908,316
24.9,30,0.56202,5.74465,313
25.0,30,1.2056,5.75154,314
64.1,85,0.59061,5.67174,711
62.45,101,0.75016,5.73193,700
103.8,179,0.97299,5.66332,1129
59.75,136,0.76919,5.6782,690
25.0,30,0.77052,5.70007,314
25.1,30,0.64832,5.70143,315
24.8,31,1.10733,5.68004,312
24.9,30,1.02612,5.60409,312
24.3,33,0.71663,5.5925,307
24.9,31,0.87071,5.63742,313
25.0,30,0.68054,5.71182,314
25.0,30,0.55627,5.75832,314
102.5,273,0.75421,5.68702,1125
58.9,98,0.82014,5.71757,676
101.9,314,0.84981,5.65087,1127
23.9,30,0.47032,5.82672,313
24.8,30,0.79104,5.89014,312
25.1,28,1.08357,5.82617,314
60.6,97,0.92277,5.69289,683
23.9,34,1.05078,5.71389,303
25.0,30,1.05908,5.69536,314
103.1,239,0.86346,5.72905,1130
61.95,96,1.31299,5.67974,699
24.65,30,0.46829,5.59426,313
61.05,72,0.94062,5.76051,680
62.85,95,0.72214,5.79823,708
133.4,205,0.90973,5.72267,1431
24.9,29,0.84931,5.76698,312
25.0,30,0.97739,5.7776,314
103.8,203,0.89228,5.73838,1129
134.55,148,0.79648,5.77308,1435
24.35,31,0.68871,5.75559,310
25.0,30,0.49333,5.75979,314
25.0,30,0.66393,5.79858,314
103.55,201,0.77469,5.77403,1129
24.75,30,0.94974,5.7555,314
24.8,30,0.78877,5.7512,312
63.3,72,1.11761,5.70128,705
61.4,96,0.96203,5.7109,691
25.0,31,1.09266,5.87405,314
25.1,28,1.13289,5.79536,314
25.0,30,0.62862,5.72234,314
24.2,35,1.02817,5.717,307
25.0,30,0.78208,5.65093,314
24.9,30,0.6943,5.63417,313
61.15,93,0.68854,5.74892,685
24.75,30,0.5358,5.78748,314
24.8,31,0.8383,5.7574,312
24.7,30,0.68041,5.69557,310
103.65,200,0.85901,5.70155,1130
24.65,30,0.87336,5.70634,313
25.0,30,0.67097,5.70893,314
25.0,30,0.45054,5.74525,314
24.9,34,0.56128,5.79148,313
24.8,31,1.01646,5.78235,312
23.8,34,0.71864,5.71113,302
60.9,102,0.776,5.73605,687
80.45,208,1.03498,5.64217,899
24.75,30,0.77534,5.65293,314
61.35,73,0.88248,5.62057,683
62.05,107,0.79162,5.64379,702
24.9,30,1.47569,5.67597,313
25.2,29,0.35004,5.61138,315
24.7,31,1.04378,5.66813,311
24.3,32,1.25794,5.69044,307
62.9,80,0.82719,5.60185,702
25.2,31,1.0398,5.64712,316
78.1,189,0.76963,5.68206,871
104.75,144,0.8375,5.63464,1130
24.05,30,1.09766,5.62097,312
60.65,89,0.98286,5.61326,679
23.75,33,0.77784,5.6996,304
70.0,225,0.94524,5.59841,798
24.3,30,1.77071,5.53172,312
25.0,30,0.83503,5.4691,314
63.25,96,1.11501,5.51303,707
104.8,183,0.78313,5.59409,1130
22.75,33,0.85992,5.60399,304
24.7,30,0.68373,5.62763,311
24.8,30,0.92538,5.6376,312
25.0,30,0.57353,5.61856,314
63.9,142,0.93369,5.59259,722
62.05,88,0.81839,5.63428,693
76.25,182,0.74442,5.61255,854
24.7,30,0.96916,5.66916,315
24.9,34,1.11168,5.65929,312
63.7,152,0.76251,5.71221,722
81.3,153,0.93592,5.6609,898
25.1,28,0.92242,5.68568,314
25.0,30,0.9051,5.63469,314
61.15,80,0.73879,5.61457,683
24.35,30,0.74956,5.71228,310
25.0,30,0.68143,5.72408,314
133.8,244,0.99667,5.6251,1434
24.0,32,0.60081,5.61008,314
73.65,146,0.70862,5.70252,821
62.85,99,0.84322,5.66674,703
24.6,30,0.86541,5.60058,315
24.9,30,1.29746,5.6393,313
25.2,31,0.74603,5.68044,316
104.1,276,0.79856,5.68574,1149
102.75,199,0.90075,5.64707,1125
24.75,30,1.10805,5.6367,314
63.85,85,1.08712,5.59039,711
104.35,146,0.87724,5.64922,1126
24.5,30,0.73899,5.67973,313
25.0,30,1.05212,5.69238,314
103.3,213,0.89123,5.67346,1131
24.9,29,0.36975,5.67434,312
25.0,30,1.37275,5.65174,314
62.0,112,0.97481,5.60239,700
61.25,62,0.71793,5.7519,680
72.15,132,0.88569,5.64576,808
60.7,88,0.78871,5.70291,682
25.0,30,1.03237,5.63192,314
25.0,30,0.88635,5.62776,314
25.5,30,0.53167,5.66882,314
24.5,31,0.93066,5.6883,314
24.2,35,1.1257,5.6749,307
103.05,208,0.88045,5.64719,1125
131.25,339,0.83489,5.58697,1435
24.4,30,1.04983,5.59569,312
25.2,31,0.83463,5.52978,311
59.95,114,0.88097,5.58317,681
24.45,30,0.9491,5.61662,311
63.45,71,0.73908,5.55334,704
102.35,257,0.82681,5.59051,1128
24.9,30,0.67146,5.56938,313
61.7,87,0.89426,5.64553,697
63.75,157,0.78857,5.62769,722
73.1,157,0.90615,5.63748,820
60.3,64,0.69773,5.67164,673
24.45,30,1.30976,5.59926,310
25.0,30,0.83403,5.5416,314
25.0,30,0.76245,5.56994,314
25.0,30,1.22423,5.60884,314
133.05,236,0.75341,5.61118,1433
24.15,35,0.79465,5.61116,308
25.0,30,0.80797,5.65809,314
103.45,206,0.96962,5.63413,1129
76.6,192,0.81484,5.62014,862
63.4,91,0.89735,5.64993,710
134.5,182,0.88573,5.60835,1434
131.75,255,0.95338,5.60745,1433
25.0,30,0.47322,5.62912,314
61.2,70,0.71049,5.63738,683
62.6,85,0.76329,5.65719,701
60.4,100,0.98047,5.59615,682
63.6,74,0.68255,5.58149,708
25.2,30,0.63202,5.63266,315
62.15,123,0.89557,5.62057,701
24.75,30,0.53817,5.55013,314
25.0,30,0.76617,5.59817,314
104.05,180,0.8167,5.59067,1129
132.55,239,0.81533,5.59661,1433
25.0,30,0.65834,5.58538,314
59.6,125,0.90499,5.58412,678
62.4,148,0.64402,5.63343,711
61.55,95,0.86048,5.60245,689
60.35,89,0.56673,5.60227,681
63.6,87,0.84963,5.6463,711
62.3,67,0.76963,5.58928,694
24.9,30,0.74312,5.61142,312
25.0,30,1.45257,5.60681,314
102.4,262,0.89436,5.57716,1127
23.6,35,1.00399,5.5284,305
24.3,33,1.31932,5.52025,307
23.9,32,0.68015,5.57289,303
25.0,30,1.20222,5.59279,314
61.7,96,0.92209,5.57568,694
60.75,83,0.75825,5.60304,679
133.65,236,0.94125,5.58564,1434
24.0,30,0.91306,5.65158,314
25.3,31,0.85342,5.6639,312
24.5,30,0.56815,5.61622,314
25.0,30,1.30725,5.59245,314
24.9,30,1.05642,5.53699,312
133.9,183,0.7866,5.61882,1433
104.1,220,0.72706,5.60929,1130
22.6,35,0.64486,5.68552,299
24.9,30,1.09325,5.65892,313
60.95,67,0.71479,5.56425,678
104.7,138,0.87554,5.66121,1130
25.05,30,0.93282,5.59084,312
23.2,36,0.79521,5.64596,302
25.0,30,0.84729,5.66698,314
25.1,30,0.84186,5.64494,315
60.2,123,0.98795,5.60539,684
24.7,30,0.86997,5.63967,311
133.55,224,0.73727,5.66119,1435
24.15,33,1.15472,5.62405,308
24.7,31,1.16843,5.62333,311
24.8,30,0.71258,5.59483,312
25.0,30,0.64605,5.63258,314
60.5,91,0.64501,5.69664,681
104.35,198,0.69666,5.68578,1131
61.2,94,1.15133,5.64328,693
24.75,30,0.89012,5.57898,314
103.45,208,0.98857,5.62086,1129
60.1,215,0.90423,5.67799,701
24.15,35,1.02027,5.65872,308
25.1,30,0.83453,5.6996,314
72.25,153,0.90294,5.63622,807
75.05,142,0.8581,5.67665,837
23.8,35,0.75293,5.58961,302
81.2,183,0.81033,5.68373,898
24.5,30,0.72049,5.69047,314
24.7,34,0.93882,5.66231,311
62.25,88,0.79507,5.64997,695
61.05,158,0.93235,5.64239,702
24.7,36,0.97544,5.6764,312
24.8,30,0.61943,5.66282,312
62.3,89,0.70523,5.70786,698
24.9,30,0.9009,5.74354,312
25.1,30,0.9368,5.64503,314
23.7,36,1.16983,5.59125,302
24.9,30,0.71628,5.63269,313
24.3,34,1.20619,5.66461,307
25.0,30,1.28003,5.63623,314
23.5,36,0.75663,5.61533,300
25.7,31,0.98487,5.72995,316
23.8,33,1.30068,5.70434,307
61.2,115,0.86898,5.62228,693
24.9,30,0.80619,5.73937,313
25.4,30,0.54182,5.74667,313
63.65,142,0.71931,5.75409,722
63.05,90,1.06234,5.70236,708
103.65,228,0.9076,5.69176,1130
24.05,31,0.82296,5.66243,312
133.7,241,0.79296,5.71323,1433
142.6,193,0.87997,5.70349,1527
23.8,32,0.72663,5.77158,307
25.2,31,1.08618,5.71769,316
24.4,35,0.73461,5.66989,308
25.0,30,0.96178,5.72528,313
81.05,176,1.0131,5.66927,898
58.85,97,0.74251,5.745,667
24.7,30,0.88973,5.79376,311
25.3,30,0.95495,5.72512,312
24.5,30,0.68347,5.7125,314
24.8,29,0.62141,5.73392,311
104.7,186,0.98963,5.68025,1136
64.3,96,0.97818,5.64847,722
142.4,255,0.86137,5.69112,1528
24.6,31,0.73875,5.61899,315
23.7,34,0.882,5.61646,300
25.2,30,0.88799,5.61828,311
24.5,30,0.92009,5.60782,314
23.9,32,0.87488,5.61582,303
25.0,30,0.70543,5.646,314
62.4,79,1.12741,5.65201,697
103.55,194,0.7791,5.60489,1126
24.25,33,1.20241,5.56612,304
24.4,30,0.5136,5.5784,313
24.9,30,0.74694,5.61044,313
25.3,28,0.57394,5.65171,311
104.15,146,0.82677,5.64271,1128
24.05,33,0.93141,5.67702,307
60.8,85,0.8016,5.61593,682
25.1,31,1.13449,5.65021,315
75.5,213,0.76398,5.64338,850
24.5,31,0.7004,5.72444,314
25.0,30,0.67507,5.73171,314
24.9,30,0.76527,5.69954,313
25.0,30,1.18492,5.66338,314
25.0,30,0.89072,5.6198,314
25.0,30,1.63303,5.60935,314
62.35,95,0.90414,5.58661,697
63.65,104,0.94239,5.67673,712
59.4,125,0.76799,5.66219,681
24.4,35,0.76497,5.69212,308
25.0,30,0.92582,5.67355,314
25.1,31,0.94354,5.65473,315
62.2,83,0.91921,5.61452,696
82.05,127,0.90743,5.67241,899
23.75,33,1.09184,5.61255,304
24.8,28,1.03756,5.58259,311
25.1,33,1.0396,5.617,315
61.15,72,0.80315,5.61254,681
60.3,126,0.77452,5.6439,686
23.35,35,1.15567,5.60993,299
62.25,83,0.7323,5.62488,694
24.15,32,0.59907,5.74351,308
24.9,33,0.41693,5.69517,308
61.3,72,0.7776,5.66837,690
70.45,240,0.80481,5.60118,806
63.15,74,0.82898,5.66293,706
24.9,31,1.24019,5.64368,313
24.9,30,0.67489,5.57265,313
24.7,31,1.06257,5.58309,311
25.3,28,0.62533,5.58137,311
24.5,30,0.75404,5.63765,314
63.6,159,0.75868,5.60563,724
25.6,30,0.86085,5.61714,315
23.9,35,0.56988,5.65216,308
24.8,29,1.67603,5.62968,311
304.625,613,0.84249,5.59483,3161
60.125,136,1.01058,5.57835,723
63.35,81,0.84771,5.56662,710
24.7,29,1.25133,5.55644,310
24.9,30,1.05904,5.51794,313
25.5,30,0.89433,5.47767,313
105.25,252,0.93659,5.51148,1130
22.05,30,0.69854,5.52276,312
24.9,30,0.86492,5.54557,313
24.9,30,1.03684,5.5772,313
25.2,31,0.631,5.53993,316
62.35,81,0.63345,5.58279,695
58.85,154,0.81191,5.5566,679
103.65,229,0.76617,5.58019,1130
24.15,30,1.17422,5.54647,313
24.9,30,1.08323,5.54864,313
24.9,30,0.72697,5.54148,313
24.4,34,0.78994,5.5699,303
60.4,80,0.81231,5.57632,682
103.8,195,0.88976,5.54411,1127
62.55,69,0.81308,5.55716,699
24.65,31,0.59957,5.58691,313
24.7,30,0.73332,5.5636,311
24.7,32,1.51353,5.48779,311
25.7,31,0.44117,5.44013,316
24.5,30,0.83588,5.53277,314
104.1,196,0.87983,5.54868,1126
23.9,30,0.59707,5.50222,313
25.0,35,0.95581,5.53633,313
25.1,31,0.6118,5.56445,315
24.5,30,0.93048,5.56275,309
25.0,34,0.76282,5.53004,314
105.5,124,0.92922,5.50668,1130
24.3,28,1.26242,5.45569,311
24.6,30,0.96106,5.40188,310
25.1,28,0.71926,5.42245,314
61.15,85,0.77747,5.55477,684
23.35,33,1.08957,5.54548,299
25.0,30,0.76333,5.51371,314
63.8,148,0.98613,5.49803,723
63.3,86,0.6742,5.4773,708
105.25,142,0.8929,5.51476,1129
24.05,30,0.81105,5.5103,312
62.7,77,0.74323,5.55106,700
25.0,30,0.9292,5.49026,314
25.1,29,0.63772,5.51781,314
103.5,223,0.92838,5.49885,1130
24.5,30,1.09559,5.55031,314
24.8,34,1.17878,5.50988,312
62.4,97,0.86403,5.51859,701
24.9,30,0.60888,5.54177,313
105.1,133,0.85318,5.52167,1128
24.5,30,0.8577,5.49745,314
104.05,175,0.86699,5.54829,1128
24.95,29,0.74782,5.49403,310
24.5,30,0.81788,5.5719,314
24.9,29,0.93493,5.55661,312
25.1,33,0.64753,5.53881,315
23.7,36,0.85193,5.54859,302
24.9,30,0.45794,5.54005,312
63.95,151,0.8071,5.56464,722
62.3,123,0.71704,5.57373,705
24.55,29,0.83413,5.60188,311
61.15,81,0.93946,5.53391,683
61.35,95,0.69397,5.60118,692
63.45,101,0.72752,5.60239,710
105.35,203,0.81723,5.58002,1149
24.7,29,0.74359,5.59251,315
103.1,264,0.91739,5.55914,1129
23.9,30,1.32755,5.60467,313
25.0,31,0.64885,5.55963,314
63.55,80,0.64159,5.56585,706
24.75,30,0.96034,5.64286,314
25.0,30,1.05279,5.60534,314
24.9,30,0.96928,5.56029,313
60.35,99,0.90316,5.58917,678
24.75,30,0.76679,5.60529,314
24.9,31,0.82376,5.59786,313
25.1,30,0.91481,5.61751,310
24.5,30,0.74647,5.63995,314
105.35,155,0.72794,5.64668,1133
24.25,31,0.9315,5.63855,314
24.8,28,1.04387,5.60823,311
62.55,139,0.85079,5.62473,708
24.65,30,0.46723,5.5976,312
60.05,118,0.67723,5.66142,679
24.85,35,0.80353,5.61787,311
24.4,30,0.61639,5.61593,313
25.2,29,0.87434,5.61097,315
24.0,34,0.59713,5.61886,304
25.0,30,0.68628,5.69519,314
63.1,102,0.97542,5.64945,709
61.8,115,1.19929,5.52441,699
61.15,74,0.79742,5.65935,681
62.5,96,0.77771,5.65675,702
24.35,30,1.07329,5.64471,310
62.7,78,0.95517,5.59622,700
25.0,29,0.80285,5.61853,313
24.5,33,0.78319,5.69199,304
24.7,30,0.95556,5.67108,314
24.7,29,0.69814,5.59098,310
63.1,102,1.03095,5.53708,699
24.0,30,0.85094,5.63916,314
24.8,35,0.9543,5.66589,313
62.4,155,0.97524,5.62922,712
24.8,30,0.68533,5.70912,312
24.9,30,0.49053,5.72008,313
24.7,36,0.80373,5.71971,312
24.8,30,0.87694,5.6431,311
24.7,35,1.07812,5.57338,311
25.1,31,0.69128,5.57399,315
25.0,32,0.92881,5.62641,314
25.0,30,0.58988,5.61192,314
25.0,30,0.82572,5.65353,314
25.1,32,1.01366,5.65845,315
25.0,31,1.12368,5.56062,314
24.9,30,1.28314,5.45911,313
24.2,35,0.97117,5.51528,306
62.85,208,0.83285,5.61649,722
24.85,32,0.77643,5.69569,315
62.5,87,0.75819,5.58892,700
61.0,116,0.86755,5.59688,691
62.2,92,0.75233,5.59794,698
62.8,82,1.00307,5.63794,702
25.0,30,1.05537,5.51698,314
24.8,30,0.6542,5.49805,312
61.25,102,0.96031,5.61095,688
63.3,94,0.87598,5.58596,709
23.55,33,0.72628,5.6115,302
143.65,214,0.881,5.58849,1529
24.05,30,1.07605,5.51092,312
60.4,103,0.76554,5.63086,682
25.0,30,0.94361,5.56951,314
25.0,30,1.20279,5.53653,314
25.0,30,0.72569,5.54861,314
61.65,104,0.80106,5.65642,692
24.55,30,0.6443,5.60451,312
102.55,252,0.97875,5.56352,1129
61.4,83,0.73698,5.70136,688
24.65,30,0.8961,5.69749,313
80.2,207,0.78138,5.64445,898
23.9,34,1.26911,5.59429,302
62.55,87,1.00849,5.61116,698
102.25,269,0.85302,5.63162,1129
24.3,30,0.74862,5.67821,312
23.8,34,1.07434,5.66153,302
24.7,31,0.78546,5.60424,311
25.1,30,0.85202,5.64103,310
24.5,30,0.50776,5.69539,314
63.05,92,0.66324,5.69218,704
103.2,196,1.0641,5.64736,1127
101.35,325,0.89931,5.65639,1126
59.95,130,0.87326,5.67181,691
24.85,31,0.84327,5.72964,315
61.25,168,0.89199,5.64134,701
158.8,159,0.83413,5.67357,1677
62.05,79,0.75469,5.70938,696
104.25,155,0.93863,5.64055,1126
61.35,102,0.95511,5.71726,694
61.35,149,0.93906,5.6896,698
24.75,30,0.88142,5.65681,314
63.25,78,0.778,5.71057,702
24.75,30,1.04275,5.75246,314
61.3,90,0.85943,5.64946,684
62.65,96,0.73464,5.73397,706
143.3,166,0.91442,5.68008,1519
102.75,227,0.91007,5.79656,1132
60.95,75,0.79926,5.77883,684
24.65,30,1.19607,5.85515,313
62.75,82,1.1744,5.72387,699
24.75,30,1.33916,5.74541,314
62.05,88,0.90398,5.75215,693
24.35,30,0.65656,5.85184,310
25.2,30,1.05977,5.86322,315
24.8,30,1.27897,5.78225,312
103.1,229,0.7589,5.81777,1127
24.3,34,0.76141,5.81242,312
74.5,136,0.7427,5.83965,824
24.5,30,0.75755,5.843,314
65.0,88,0.94766,5.82897,723
132.4,256,0.84468,5.80388,1433
25.0,30,0.73844,5.83886,314
24.8,29,0.9423,5.81896,311
60.2,153,0.98111,5.77672,690
25.1,30,1.10036,5.79582,315
61.0,61,1.01468,5.78676,680
25.0,30,0.50814,5.83086,314
104.0,198,0.92017,5.80045,1131
23.8,33,0.8707,5.77118,307
23.5,35,0.87886,5.7663,299
133.9,235,1.00622,5.79772,1433
61.4,86,1.13381,5.68913,699
25.0,30,1.07821,5.82942,314
25.0,30,1.03925,5.85461,314
60.6,154,0.86788,5.80425,694
104.6,147,1.02836,5.76647,1126
24.3,29,0.99418,5.8209,311
24.3,36,0.91804,5.8704,308
24.8,31,0.85831,5.81337,312
25.0,30,0.56128,5.75365,314
25.1,29,1.15112,5.76165,314
133.55,218,0.91726,5.79824,1434
24.95,33,0.88096,5.81509,316
25.1,30,0.6417,5.78871,315
24.9,30,1.29309,5.74098,313
24.9,30,0.94707,5.68243,313
59.3,136,0.84932,5.79606,678
63.0,90,0.82162,5.77887,706
25.0,30,0.77122,5.75963,314
103.15,208,0.76646,5.82432,1126
103.0,206,0.80795,5.74736,1126
24.85,30,0.98783,5.7649,315
25.2,31,1.21519,5.78016,316
102.65,247,0.91418,5.74741,1129
24.75,30,0.59359,5.70019,314
62.15,76,0.93189,5.74858,692
24.95,31,0.83064,5.64793,316
60.45,95,1.10077,5.66776,678
63.45,154,0.97302,5.70684,722
24.7,31,1.17738,5.66768,311
25.0,30,0.54819,5.64349,314
62.7,82,0.90603,5.73997,701
24.9,30,1.18338,5.6823,313
24.8,29,1.36101,5.6453,311
104.9,136,0.67225,5.73139,1127
24.2,29,1.23362,5.79712,310
25.0,30,0.98037,5.69124,314
25.0,30,1.15544,5.66432,313
60.5,101,0.98005,5.71312,683
63.45,78,0.99861,5.61221,704
62.8,196,0.80545,5.68221,722
24.75,30,1.10195,5.6608,314
24.8,30,1.1772,5.61834,312
25.0,30,0.76734,5.59597,314
24.3,35,1.30098,5.62638,308
24.6,35,0.72971,5.63211,310
60.3,94,0.88402,5.72293,679
24.7,30,0.76697,5.74999,310
63.85,157,0.9356,5.66894,722
62.55,68,0.64895,5.69069,699
60.5,124,1.07298,5.63889,687
25.0,30,0.69391,5.68537,314
24.0,33,0.78377,5.7595,304
24.8,30,0.43155,5.78564,312
24.7,30,0.87585,5.79495,311
25.0,30,0.65945,5.78002,314
25.0,30,0.76822,5.78282,314
25.1,31,1.01791,5.7565,315
61.8,102,0.97232,5.68559,696
24.6,31,1.29792,5.7247,310
24.8,30,0.70515,5.68341,312
25.2,31,0.98063,5.73162,316
62.15,106,0.68719,5.76777,693
24.35,32,0.70215,5.80018,315
143.65,179,0.68422,5.80859,1527
24.75,30,1.05823,5.73773,314
60.45,103,0.85415,5.72585,680
103.7,178,1.05122,5.68971,1127
24.55,37,0.82575,5.7691,313
25.0,30,0.99772,5.81819,314
24.8,29,0.58925,5.80225,311
65.45,78,0.63726,5.84312,724
60.35,84,0.67767,5.78273,680
104.25,160,0.99663,5.77616,1128
24.55,30,0.92325,5.78817,312
25.0,30,1.24624,5.74375,314
24.4,35,0.57484,5.728,309
25.1,28,1.15788,5.78382,314
25.0,30,0.98205,5.77351,314
62.55,80,0.82375,5.81498,697
63.7,95,1.0118,5.71338,709
24.75,29,1.0703,5.77112,313
24.5,30,0.60929,5.78859,314
24.9,30,1.06566,5.84138,313
25.0,30,0.8153,5.82434,314
25.0,30,0.59905,5.83703,314
24.9,31,0.64446,5.85534,313
25.1,30,1.09153,5.82643,315
25.1,29,0.88939,5.73986,314
25.0,30,1.00573,5.71769,314
104.5,159,0.78273,5.7933,1127
24.5,30,1.09857,5.71175,314
24.7,31,0.38013,5.73656,311
23.1,40,0.81374,5.80812,296
60.55,114,0.79855,5.75978,682
24.55,28,0.47318,5.79679,311
75.65,179,0.83493,5.78159,847
24.55,30,0.90639,5.75706,312
103.55,194,1.01301,5.74882,1127
80.2,210,0.70549,5.77978,899
25.05,30,0.44478,5.82485,312
24.5,30,0.86908,5.85735,314
25.0,30,0.97232,5.83534,313
24.9,30,0.62636,5.76884,313
134.0,213,0.82224,5.7927,1435
61.75,80,1.05229,5.7905,694
24.95,30,0.5283,5.7103,315
25.0,30,0.9317,5.76063,314
24.8,30,0.86969,5.80935,311
63.2,136,0.86725,5.83297,712
24.6,31,0.49067,5.72555,315
25.0,30,0.59372,5.81547,314
25.0,30,1.21729,5.95326,314
24.8,29,0.62732,5.91189,310
24.9,31,0.60078,5.83384,312
25.0,30,1.08742,5.80446,314
24.9,31,0.78315,5.76441,313
76.45,141,0.93206,5.76683,848
24.75,30,0.69816,5.75608,314
24.9,30,0.67754,5.79044,313
24.8,31,0.26071,5.83724,312
60.55,73,0.7007,5.78499,675
24.95,31,0.46198,5.72149,316
63.15,92,0.71272,5.75788,705
60.45,122,0.82384,5.75135,688
76.95,123,0.70306,5.76469,849
24.75,30,0.85306,5.69126,314
25.2,30,0.6995,5.69695,315
61.1,110,0.67142,5.7789,690
25.2,29,0.42366,5.76629,315
25.5,30,0.97006,5.75779,313
24.5,30,1.14733,5.70087,314
60.85,88,0.76337,5.73289,681
133.65,215,0.95589,5.67906,1434
80.5,169,0.71394,5.65755,898
81.15,174,0.8817,5.65253,900
25.15,30,0.87076,5.80436,313
24.4,30,0.45787,5.71399,313
25.1,30,0.87486,5.63364,315
104.4,171,0.84976,5.62739,1129
81.5,143,0.93829,5.60929,898
58.45,218,0.77334,5.6511,688
158.9,237,0.75664,5.61601,1679
79.65,171,0.83617,5.6081,898
25.1,30,0.90534,5.61959,314
102.7,207,0.77304,5.63197,1124
24.4,30,1.15659,5.64844,313
63.65,84,1.00799,5.57854,708
24.75,30,0.87747,5.66184,314
24.9,31,0.52764,5.68169,313
63.85,82,1.00175,5.6158,710
60.6,98,0.7381,5.5823,683
24.35,30,1.07497,5.63859,310
25.0,30,1.10866,5.60634,314
24.9,30,0.8753,5.54112,313
25.4,30,0.93055,5.52711,313
132.2,205,0.77575,5.59389,1419
24.4,31,1.13748,5.60693,313
104.55,167,0.75627,5.58179,1127
24.35,28,0.66763,5.61596,314
25.0,30,0.92731,5.63625,314
25.2,30,0.54946,5.63364,316
25.0,30,0.94254,5.60982,314
23.4,35,0.80761,5.60067,298
24.4,35,1.05173,5.59026,308
63.05,78,0.99037,5.5659,701
24.55,28,1.02182,5.49092,311
103.25,216,0.84164,5.55734,1129
76.4,176,0.77768,5.57665,857
80.2,207,0.8078,5.54799,899
24.35,32,0.65253,5.57319,310
25.1,35,0.72375,5.59523,311
24.5,30,0.58967,5.60797,314
63.25,97,0.75133,5.56935,707
103.3,209,0.69304,5.5899,1130
62.0,81,0.87484,5.52299,694
24.75,30,0.74619,5.5538,314
62.75,85,0.89452,5.5914,699
24.85,30,0.51577,5.55858,315
25.1,30,1.18772,5.56467,314
25.0,31,0.91725,5.5251,314
25.2,31,0.79042,5.54865,316
25.0,30,0.57939,5.63995,314
23.8,34,0.62913,5.67988,302
25.1,30,0.54179,5.65095,315
25.5,30,1.20386,5.60952,314
24.2,29,1.39291,5.50641,310
24.9,30,0.71654,5.47944,312
24.9,31,1.19476,5.53974,313
25.0,31,1.02577,5.57461,314
62.95,79,0.67348,5.62327,700
134.4,174,0.8027,5.59663,1436
60.45,79,0.69921,5.58062,680
24.5,35,0.57312,5.65047,310
25.1,29,0.93495,5.68462,314
142.75,240,0.87596,5.55803,1525
23.05,34,1.20163,5.57024,302
24.7,29,0.90936,5.54088,310
60.1,72,0.9572,5.59861,673
24.9,30,0.83431,5.61897,313
24.9,30,0.959,5.63963,312
24.7,29,1.01523,5.62347,310
24.9,30,1.05752,5.58086,312
25.1,31,0.61735,5.59842,315
25.0,30,1.07118,5.65788,314
24.9,30,0.86948,5.67043,313
132.95,276,0.82513,5.65111,1435
23.45,36,0.65154,5.60569,307
25.0,30,0.70187,5.62252,314
25.2,31,0.74579,5.64937,316
101.2,313,0.83465,5.65715,1125
63.55,146,0.93648,5.66238,722
24.75,30,1.10628,5.58613,314
25.5,30,0.83359,5.57132,314
103.2,209,0.83378,5.66908,1129
24.5,30,1.14424,5.61926,314
25.1,33,0.78261,5.61627,315
63.2,83,0.83621,5.66287,706
24.8,31,1.05881,5.65086,312
25.0,30,0.85771,5.6596,314
23.9,32,0.75717,5.67205,303
25.0,30,1.00868,5.66665,314
24.7,29,1.21449,5.61093,310
24.4,35,0.96404,5.57056,308
24.9,29,0.77706,5.6377,312
64.1,86,0.92075,5.68296,711
25.0,30,1.11036,5.58044,314
24.4,30,0.47469,5.61077,313
25.3,30,0.57439,5.67001,312
24.6,34,0.93348,5.64303,315
61.4,106,0.78295,5.61306,693
23.6,36,0.94799,5.54421,300
77.1,137,0.77143,5.61113,850
103.0,217,0.8542,5.58217,1129
24.2,31,0.9402,5.60759,311
24.8,30,0.66156,5.61116,312
24.9,30,0.81787,5.64757,313
25.1,29,0.53699,5.63325,314
24.9,30,1.05493,5.59784,313
24.8,31,0.70318,5.5776,312
25.5,30,0.74113,5.56101,314
24.3,29,0.6605,5.55753,311
25.0,30,0.96935,5.60283,314
25.0,30,0.59241,5.60571,313
25.2,34,1.19282,5.62103,311
23.7,32,0.85117,5.5939,306
25.2,31,1.37608,5.57382,316
24.9,31,0.63078,5.53852,313
25.0,30,1.1218,5.55836,314
24.7,30,0.61236,5.54471,311
25.0,30,0.849,5.58307,314
24.9,29,0.54755,5.58381,312
